,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-10,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
1,2023-02-10,TT,Andhra Pradesh,,,,2339084,14733,2324351,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
2,2023-02-10,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
3,2023-02-10,TT,Assam,,,,746100,8035,738065,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
4,2023-02-10,TT,Bihar,,,,851418,12303,839111,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
5,2023-02-10,TT,Chandigarh,,,,99361,1181,98179,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
6,2023-02-10,TT,Chhattisgarh,,,,1177782,14146,1163632,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
7,2023-02-10,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
8,2023-02-10,TT,Delhi,,,,2007416,26522,1980882,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
9,2023-02-10,TT,Goa,,,,259131,4013,255106,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
10,2023-02-10,TT,Gujarat,,,,1277660,11046,1266610,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
11,2023-02-10,TT,Haryana,,,,1056688,10714,1045943,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
12,2023-02-10,TT,Himachal Pradesh,,,,312712,4213,308491,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
13,2023-02-10,TT,Jammu and Kashmir,,,,479464,4785,474663,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
14,2023-02-10,TT,Jharkhand,,,,442574,5331,437243,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
15,2023-02-10,TT,Karnataka,,,,4073123,40309,4032703,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
16,2023-02-10,TT,Kerala,,,,6830015,71579,6757212,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
17,2023-02-10,TT,Ladakh,,,,29422,231,29188,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
18,2023-02-10,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
19,2023-02-10,TT,Maharashtra,,,,8137253,148421,7988749,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
20,2023-02-10,TT,Manipur,,,,139924,2149,137775,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
21,2023-02-10,TT,Meghalaya,,,,96787,1625,95162,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
22,2023-02-10,TT,Mizoram,,,,238964,726,238238,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
23,2023-02-10,TT,Madhya Pradesh,,,,1054939,10777,1044161,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
24,2023-02-10,TT,Nagaland,,,,35987,782,35204,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
25,2023-02-10,TT,Odisha,,,,1336671,9205,1327378,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
26,2023-02-10,TT,Puducherry,,,,175742,1975,173737,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
27,2023-02-10,TT,Punjab,,,,784378,19289,765079,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
28,2023-02-10,TT,Rajasthan,,,,1315588,9654,1305925,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
29,2023-02-10,TT,Sikkim,,,,44322,499,43823,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
30,2023-02-10,TT,Tamil Nadu,,,,3594708,38049,3556619,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
31,2023-02-10,TT,Telangana,,,,841536,4111,837400,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
32,2023-02-10,TT,Tripura,,,,108034,940,107094,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
33,2023-02-10,TT,Uttar Pradesh,,,,2128183,23641,2104528,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
34,2023-02-10,TT,Uttarakhand,,,,449466,7753,441690,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
35,2023-02-10,TT,West Bengal,,,,2118782,21532,2097207,,,2023-02-10 17:55:32.485109,,,,44683862,530750,44151315,916824752,2206260784
