TT|2022-10-21 07:55:10.609416|GetSource|ERR|File Not Found
TT|2022-10-21 09:55:13.724355|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 09:55:26.854656|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 11:55:09.793023|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 11:55:23.827484|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 19:55:14.506479|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 19:55:39.858750|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 20:55:12.550456|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 20:55:47.922432|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 21:55:12.085620|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 21:55:31.511230|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 22:55:10.712846|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 22:55:30.700372|ExtractFromHTML|OK|COMPLETED
TT|2022-10-21 23:55:11.565744|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-10-21 23:55:27.130977|ExtractFromHTML|OK|COMPLETED
TT|2022-10-22 07:55:10.421993|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
