,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Alipurduar,4,0,3,,626,9704,32,15.0,0.0,20.0,,4456.0,59284.0,1700000,,,,15763,102,15624,,1065618,638134,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
1,1,1,1,1,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Bankura,11,0,9,,701,18296,51,69.0,0.0,55.0,,5892.0,107388.0,3596292,,,,36948,276,36554,,2558475,1239056,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
2,2,2,2,2,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Birbhum,24,0,16,,667,9509,121,112.0,2.0,105.0,,5741.0,62117.0,3502387,,,,41944,292,41435,,1435434,912677,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
3,3,3,3,3,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Cooch Behar,11,0,10,,1344,10304,83,74.0,0.0,72.0,,12177.0,81375.0,2822780,,,,29837,99,29596,,1901637,850796,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
4,4,4,4,4,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Dakshin Dinajpur,3,0,9,,314,12037,89,24.0,0.0,72.0,,2884.0,73242.0,1670931,,,,18655,176,18365,,1127144,673564,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
5,5,5,5,5,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Darjeeling,12,0,19,,937,9933,144,134.0,1.0,133.0,,5915.0,62025.0,1842034,,,,58268,550,57471,,1391936,1030368,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
6,6,6,6,6,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Hooghly,34,0,41,,1333,25123,353,266.0,5.0,298.0,,11006.0,148194.0,5520389,,,,88908,1026,87335,,3788174,2161300,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
7,7,7,7,7,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Howrah,29,0,35,,1759,18105,301,209.0,3.0,253.0,,16564.0,140665.0,4841638,,,,101175,1544,99163,,3244835,2005629,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
8,8,8,8,8,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Jalpaiguri,8,0,13,,1314,11749,105,96.0,2.0,86.0,,8747.0,67067.0,3869675,,,,42650,592,41887,,1520170,733723,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
9,9,9,9,9,2021-12-18,WB,556,8,560,38346,33176,405766,4485,3903.0,66.0,3898.0,245076.0,247680.0,2695765.0,Jhargram,4,0,3,,233,3951,20,25.0,0.0,20.0,,1692.0,35473.0,1136548,,,,12345,27,12272,,803945,399366,2021-12-19T00:00:13.709652+05:30,96906000,,,,1626511,19660,1599350,20967653,64294042,35615957,0,0,0,0,0
