,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Amritsar,2,0,0,,2020,3737,0,7,10.0,0.0,5.0,,17550.0,38333.0,0,2490891,,,,47447,1599,45841,,1421254,710213,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
1,1,1,1,1,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Barnala,1,0,0,,123,1397,0,1,2.0,0.0,0.0,,1429.0,8095.0,0,596294,,,,5957,244,5705,,356295,160968,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
2,2,2,2,2,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Bathinda,1,0,11,,994,3173,0,13,7.0,0.0,24.0,,6891.0,19733.0,0,1388859,,,,41815,1047,40755,,667033,294218,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
3,3,3,3,3,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Faridkot,0,0,0,,568,2182,0,5,5.0,1.0,6.0,,2789.0,10946.0,0,618008,,,,13956,320,13632,,347895,184373,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
4,4,4,4,4,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Fatehgarh Sahib,0,0,0,,358,1886,0,3,2.0,1.0,0.0,,3573.0,15832.0,0,599814,,,,8908,337,8568,,368958,187329,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
5,5,5,5,5,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Fazilka,0,0,0,,1865,3867,0,1,1.0,0.0,0.0,,11246.0,25363.0,0,1180483,,,,20283,530,19752,,555702,248251,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
6,6,6,6,6,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Ferozepur,0,0,12,,439,1497,0,30,10.0,0.0,75.0,,4778.0,16085.0,0,2026831,,,,14478,504,13962,,507687,203051,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
7,7,7,7,7,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Gurdaspur,-2,0,0,,170,360,0,5,5.0,0.0,5.0,,10121.0,21037.0,0,2299026,,,,22415,803,21606,,965357,627770,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
8,8,8,8,8,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Hoshiarpur,4,1,6,,172,994,0,51,26.0,2.0,46.0,,3172.0,14476.0,0,1582793,,,,31001,996,29972,,1037943,713772,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
9,9,9,9,9,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Jalandhar,1,0,0,,799,4658,0,34,14.0,0.0,19.0,,6290.0,33420.0,0,2181753,,,,63544,1500,62019,,1492499,927742,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
10,10,10,10,10,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Kapurthala,0,0,2,,212,1041,0,3,18.0,0.0,4.0,,2645.0,14843.0,0,817668,,,,17891,556,17316,,493717,286386,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
11,11,11,11,11,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Ludhiana,5,0,2,,2940,10321,0,13,22.0,2.0,20.0,,15397.0,53826.0,0,3487882,,,,87720,2116,85571,,2592573,1238006,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
12,12,12,12,12,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Mansa,0,0,0,,625,2313,0,2,0.0,0.0,0.0,,3867.0,14055.0,0,768808,,,,15611,381,15229,,398177,159195,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
13,13,13,13,13,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Moga,0,0,0,,856,4637,0,2,0.0,0.0,0.0,,5078.0,25497.0,0,992289,,,,8684,234,8450,,573930,291275,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
14,14,14,14,14,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Pathankot,5,0,0,,244,1331,0,35,30.0,1.0,14.0,,2106.0,12571.0,0,626154,,,,19004,430,18541,,439397,278163,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
15,15,15,15,15,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Patiala,2,0,6,,729,3257,0,10,13.0,0.0,16.0,,4659.0,20279.0,0,2892282,,,,49008,1362,47630,,1089855,513969,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
16,16,16,16,16,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,Rupnagar,0,1,0,,219,1619,0,6,10.0,3.0,11.0,,1758.0,9735.0,0,683349,,,,13007,428,12570,,398784,245162,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
17,17,17,17,17,2021-12-18,PB,25,2,42,25772,15520,57490,0,261,220.0,10.0,293.0,175037.0,119622.0,419332.0,0.0,S.A.S. Nagar,5,0,3,,767,2400,0,35,27.0,0.0,44.0,,5426.0,15726.0,0,986147,,,,69055,1073,67927,,908068,502943,0,0,2022-01-03T00:03:16.135922+05:30,29859000,,,,603917,16628,586983,16607943,16921800,8792197,0,0,0.0,0
