"","COVID-19 STATUS AS ON 01/05/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","0","0","0","0","0","00","12731","10235","22966","02","01","22796","168"
"2","KARGIL","0","0","0","0","0","0","00","4197","1083","5280","00","00","5220","60"
"","Total","0","0","0","0","0","0","00","16928","11318","28246","02","01","28016","228"
