Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-18,GJ,Ahmedabad,238292,3411,234842,2556492.0,5870152,3112585,8982737,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Amreli,10810,102,10708,212265.0,916048,484535,1400583,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Anand,9629,49,9580,171851.0,1424676,852280,2276956,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Aravalli,5186,78,5108,122182.0,715572,472916,1188488,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Banaskantha,13631,162,13469,218527.0,2114027,1034305,3148332,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Bharuch,11426,118,11308,156057.0,1179359,588629,1767988,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Bhavnagar,21445,301,21141,392834.0,1634252,835628,2469880,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Botad,2218,42,2176,98559.0,376560,203713,580273,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Chhota Udaipur,3395,38,3357,93838.0,634078,381310,1015388,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Dahod,9955,38,9917,218259.0,1497761,560468,2058229,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Dang,866,18,848,31921.0,149636,54784,204420,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Devbhumi Dwarka,4175,82,4093,80424.0,494091,273465,767556,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Gandhinagar,20754,205,20548,292598.0,1165273,647699,1812972,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Gir Somnath,8568,67,8497,121948.0,808246,336366,1144612,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Jamnagar,34970,478,34490,307911.0,1093410,587746,1681156,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Junagadh,20495,272,20216,199699.0,1311495,620080,1931575,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Kheda,10438,48,10389,218140.0,1429663,757879,2187542,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Kutch,12624,145,12473,267060.0,1398737,605453,2004190,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Mahisagar,8194,72,8122,122796.0,815495,433824,1249319,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Mehsana,24419,177,24240,229904.0,1390339,783167,2173506,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Morbi,6502,87,6415,157321.0,653531,270662,924193,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Narmada,5955,15,5938,76134.0,412304,259615,671919,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Navsari,7195,24,7159,129099.0,944639,598246,1542885,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Other State,162,3,159,108.0,,,,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Panchmahal,11770,70,11700,160981.0,1095655,555262,1650917,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Patan,11624,129,11495,169059.0,844412,470384,1314796,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Porbandar,3486,19,3467,97912.0,417103,236153,653256,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Rajkot,57961,725,57234,731251.0,2195247,1159500,3354747,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Sabarkantha,9316,157,9159,182090.0,992675,523960,1516635,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Surat,143816,1955,141811,1938229.0,4714276,2318721,7032997,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Surendranagar,8121,136,7985,201153.0,1081247,580063,1661310,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Tapi,4441,24,4417,92524.0,520986,258734,779720,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Vadodara,78120,788,77311,695670.0,2550739,1658158,4208897,826308,10086,816029,30321269.0,44062469,23153996,67216465
2021-10-18,GJ,Valsad,6349,51,6257,155380.0,1220785,637706,1858491,826308,10086,816029,30321269.0,44062469,23153996,67216465
