"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","40693","0","40322","3","0","368","0"
"","2","Ballari","7","115603","5","113792","45","0","1764","2"
"","3","Belagavi","4","100188","0","99162","20","0","1004","2"
"","4","Bengaluru Rural","1","79348","0","78431","10","0","907","0"
"","5","Bengaluru urban","746","1806716","573","1783498","6248","0","16969","1"
"","6","Bidar","1","29825","1","29394","7","0","420","4"
"","7","Chamarajanagara","0","43618","0","43083","0","0","524","11"
"","8","Chikkaballapura","0","55632","1","55169","2","0","460","1"
"","9","Chikkamagaluru","0","57277","0","56859","11","0","407","0"
"","10","Chitradurga","0","46388","0","46146","3","0","239","0"
"","11","Dakshina 
Kannada","12","135849","8","133936","61","0","1842","10"
"","12","Davanagere","0","57551","0","56926","2","0","623","0"
"","13","Dharwada","3","84181","7","82771","19","0","1384","7"
"","14","Gadag","0","30586","0","30250","0","0","336","0"
"","15","Hassana","4","143900","1","142578","13","0","1307","2"
"","16","Haveri","3","26851","0","26176","6","0","669","0"
"","17","Kalaburagi","1","76643","0","75748","14","0","881","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","2","63058","0","62375","19","0","664","0"
"","20","Koppala","1","41285","0","40744","3","0","538","0"
"","21  Mandya","","3","101497","0","100782","4","0","711","0"
"","22  Mysuru","","17","229799","0","227154","86","0","2559","0"
"","23","Raichuru","0","45461","0","45094","3","0","364","0"
"","24","Ramanagara","4","29829","0","29473","9","0","347","0"
"","25","Shivamogga","3","83372","0","82225","17","0","1129","1"
"","26","Tumakuru","4","159901","1","158661","22","0","1218","0"
"","27","Udupi","8","95720","2","95148","26","0","546","0"
"","28","Uttara Kannada","2","71227","1","70405","13","0","809","0"
"","29","Vijayapura","0","41019","0","40498","0","0","521","0"
"","30","Yadagiri","0","29968","0","29756","0","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","826","3972285","600","3925500","6666","0","40077","42"
"*
               
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 03-07-2022 
Page 5 of 7","","","","","","","","","",""
