,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-12-02,TT,Andaman and Nicobar Islands,,,,10741,129,10612,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
1,2022-12-02,TT,Andhra Pradesh,,,,2339055,14733,2324312,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
2,2022-12-02,TT,Arunachal Pradesh,,,,66889,296,66591,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
3,2022-12-02,TT,Assam,,,,746099,8035,738064,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
4,2022-12-02,TT,Bihar,,,,851350,12302,839034,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
5,2022-12-02,TT,Chandigarh,,,,99337,1181,98152,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
6,2022-12-02,TT,Chhattisgarh,,,,1177732,14146,1163574,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
7,2022-12-02,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
8,2022-12-02,TT,Delhi,,,,2006971,26518,1980426,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
9,2022-12-02,TT,Goa,,,,259032,4013,254990,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
10,2022-12-02,TT,Gujarat,,,,1277456,11043,1266212,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
11,2022-12-02,TT,Haryana,,,,1056520,10714,1045765,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
12,2022-12-02,TT,Himachal Pradesh,,,,312574,4212,308337,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
13,2022-12-02,TT,Jammu and Kashmir,,,,479368,4785,474560,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
14,2022-12-02,TT,Jharkhand,,,,442567,5331,437232,,,2022-12-02 14:44:45.258409,,,,44672913,530624,44137617,906950463,2199328575
