,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10612,129,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,990932,347593,353171,290168,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,4,18,22,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339055,2324312,14733,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,110537153,44701029,47571235,18264889,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,27,33,1522,1582,1,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66889,66591,296,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,1903183,959636,819439,124108,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,18,20,215,253,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746099,738064,8035,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,50265589,24809380,22118739,3337470,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,136,1043,2325,3504,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851350,839034,12302,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,157105567,73445983,67847695,15811889,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,446,1894,3352,5692,3,7,0,,,1332900000,Bihar,119520000
5,Chandigarh,99337,98152,1181,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,2280654,1184844,985124,110686,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,9,18,16,43,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177732,1163574,14146,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,49053667,21263211,20314475,7475981,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,141,874,1855,2870,1,1,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,1578292,782233,636785,159274,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,2,0,0,2,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006971,1980426,26518,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,37345174,18289638,15704993,3350543,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,94,222,588,904,10,10,0,,,1332900000,Delhi,19814000
9,Goa,259032,254990,4013,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,2872285,1439791,1295336,137158,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,0,0,0,3,7,0,,,1332900000,Goa,1540000
10,Gujarat,1277456,1266212,11043,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,127672027,54383059,53999903,19289065,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,97,679,3293,4069,10,8,0,,,1332900000,Gujarat,67936000
11,Haryana,1056520,1045765,10714,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,45437776,23670613,19822671,1944492,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,41,205,280,526,3,4,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312574,308337,4212,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,15235851,6644628,6319827,2271396,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,36,173,1363,1572,1,2,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479368,474560,4785,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,24722371,11370581,11764400,1587390,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,21,71,419,511,3,3,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442567,437232,5331,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,43553568,23921088,17704288,1928192,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,1079,1526,1602,4207,0,3,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4071309,4029381,40303,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,120733385,55151192,55298659,10283534,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,92,1131,1901,3124,41,35,0,,,1332900000,Karnataka,65798000
16,Kerala,6826388,6753258,71498,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,57463380,29145781,25256091,3061508,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,65,266,729,1060,98,118,1,,,1332900000,Kerala,35125000
17,Ladakh,29406,29172,231,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,563173,238239,203811,121123,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,3,51,54,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,145008,61807,60495,22706,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,8,13,21,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8135850,7987070,148407,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,177576740,91634497,76528724,9413519,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,300,1620,1212,3132,50,72,0,,,1332900000,Maharashtra,122153000
20,Manipur,139918,137763,2149,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,3264248,1648482,1336831,278935,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,14,37,47,98,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96777,95152,1624,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,2619668,1446246,1086733,86689,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,2,12,63,77,0,1,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238954,238221,726,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,1789870,894117,749117,146636,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,0,0,0,2,1,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054901,1044116,10776,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,133555227,60743829,59199333,13612065,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,24,246,1152,1422,0,3,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35204,782,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,1737041,923483,744156,69402,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336448,1327167,9204,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,81439431,35249769,33000231,13189431,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,7,14,70,91,5,14,0,,,1332900000,Odisha,43671000
26,Puducherry,175487,173510,1975,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,2265801,994223,865836,405742,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,10,52,95,157,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,785364,764825,19289,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,46944606,24150667,20966933,1827006,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,107,292,250,649,1226,2,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315242,1305519,9653,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,115162145,57009014,50861110,7292021,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,623,2182,2861,5666,5,14,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44317,43814,499,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,1360202,591873,554651,213678,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,1,0,18,19,1,1,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3594159,3555932,38049,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,127361348,61191760,57148291,9021297,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,345,1301,1305,2951,15,35,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,841105,836941,4111,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,77157535,32435627,31526909,13194999,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,74,289,2672,3035,16,10,0,,,1332900000,Telangana,37220000
32,Tripura,108033,107093,940,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,5910098,2916264,2520981,472853,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,35,98,93,226,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2128035,2104281,23632,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,390471370,176948612,168783820,44738938,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,391,899,3190,4480,0,5,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,449290,441507,7751,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,20031304,9114362,8720810,2196132,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,30,86,902,1018,1,2,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2118472,2096880,21531,2022-12-02,TT,44672913,530624,44137617,2022-12-02 14:44:47.513820,906950463,2022-12-01 00:00:00,225104,2199303200,1027054260,950795888,221453052,155926997,73519362,66686583,15721052,https://www.icmr.gov.in/,275,2,368,31011,13460,4044,48515,50,165,772,987,6,10,0,,,1332900000,West Bengal,96906000
