"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16945","16668","13","264"
"2","Chengalpattu","174969","171926","498","2545"
"3","Chennai","560861","550894","1325","8642"
"4","Coimbatore","252707","249132","1073","2502"
"5","Cuddalore","64535","63596","65","874"
"6","Dharmapuri","28967","28612","75","280"
"7","Dindigul","33326","32631","43","652"
"8","Erode","107480","106223","547","710"
"9","Kallakurichi","31602","31374","18","210"
"10","Kancheepuram","75994","74571","157","1266"
"11","Kanyakumari","63057","61855","141","1061"
"12","Karur","24924","24417","143","364"
"13","Krishnagiri","44075","43601","116","358"
"14","Madurai","75646","74401","59","1186"
"15","Mayiladuthurai","23422","23086","17","319"
"16","Nagapattinam","21414","21026","28","360"
"17","Namakkal","54409","53483","409","517"
"18","Nilgiris","34404","34017","169","218"
"19","Perambalur","12127","11868","14","245"
"20","Pudukottai","30378","29933","24","421"
"21","Ramanathapuram","20666","20288","19","359"
"22","Ranipet","43664","42848","38","778"
"23","Salem","102282","100145","413","1724"
"24","Sivagangai","20494","20230","54","210"
"25","Tenkasi","27412","26911","15","486"
"26","Thanjavur","76384","75236","145","1003"
"27","Theni","43621","43091","8","522"
"28","Thirupathur","29455","28796","32","627"
"29","Thiruvallur","120707","118647","202","1858"
"30","Thiruvannamalai","55328","54591","64","673"
"31","Thiruvarur","42001","41493","46","462"
"32","Thoothukudi","56571","56124","35","412"
"33","Tirunelveli","49752","49269","48","435"
"34","Tiruppur","98328","96812","497","1019"
"35","Trichy","78800","77557","148","1095"
"36","Vellore","50414","49164","109","1141"
"37","Villupuram","46090","45694","38","358"
"38","Virudhunagar","46425","45860","16","549"
"39","Airport Surveillance 
(International)","1074","1046","27","1"
"40","Airport Surveillance 
(Domestic)","1086","1084","1","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,42,224","26,98,628","6,889","36,707"
