,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-01,TT,Andaman and Nicobar Islands,,,,10747,129,10618,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
1,2023-02-01,TT,Andhra Pradesh,,,,2339084,14733,2324348,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
2,2023-02-01,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
3,2023-02-01,TT,Assam,,,,746100,8035,738065,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
4,2023-02-01,TT,Bihar,,,,851414,12303,839108,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
5,2023-02-01,TT,Chandigarh,,,,99360,1181,98179,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
6,2023-02-01,TT,Chhattisgarh,,,,1177777,14146,1163629,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
7,2023-02-01,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
8,2023-02-01,TT,Delhi,,,,2007377,26522,1980845,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
9,2023-02-01,TT,Goa,,,,259121,4013,255102,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
10,2023-02-01,TT,Gujarat,,,,1277651,11046,1266597,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
11,2023-02-01,TT,Haryana,,,,1056677,10714,1045930,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
12,2023-02-01,TT,Himachal Pradesh,,,,312704,4213,308491,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
13,2023-02-01,TT,Jammu and Kashmir,,,,479457,4785,474659,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
14,2023-02-01,TT,Jharkhand,,,,442574,5331,437243,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
15,2023-02-01,TT,Karnataka,,,,4072907,40309,4032452,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
16,2023-02-01,TT,Kerala,,,,6829714,71574,6756941,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
17,2023-02-01,TT,Ladakh,,,,29419,231,29188,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
18,2023-02-01,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
19,2023-02-01,TT,Maharashtra,,,,8137144,148421,7988656,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
20,2023-02-01,TT,Manipur,,,,139924,2149,137775,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
21,2023-02-01,TT,Meghalaya,,,,96787,1625,95162,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
22,2023-02-01,TT,Mizoram,,,,238964,726,238238,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
23,2023-02-01,TT,Madhya Pradesh,,,,1054938,10777,1044161,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
24,2023-02-01,TT,Nagaland,,,,35986,782,35204,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
25,2023-02-01,TT,Odisha,,,,1336637,9205,1327348,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
26,2023-02-01,TT,Puducherry,,,,175703,1975,173694,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
27,2023-02-01,TT,Punjab,,,,784362,19289,765055,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
28,2023-02-01,TT,Rajasthan,,,,1315585,9654,1305915,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
29,2023-02-01,TT,Sikkim,,,,44322,499,43822,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
30,2023-02-01,TT,Tamil Nadu,,,,3594659,38049,3556570,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
31,2023-02-01,TT,Telangana,,,,841505,4111,837369,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
32,2023-02-01,TT,Tripura,,,,108034,940,107094,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
33,2023-02-01,TT,Uttar Pradesh,,,,2128167,23636,2104519,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
34,2023-02-01,TT,Uttarakhand,,,,449445,7753,441679,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
35,2023-02-01,TT,West Bengal,,,,2118753,21532,2097171,,,2023-02-01 11:55:25.609324,,,,44682895,530740,44150372,915641849,2205113973
