Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-12-23,GJ,Ahmedabad,2021-12-24 00:05:49.641630,,,238998,3411,235389,5681831,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Amreli,2021-12-24 00:05:49.641630,,,10813,102,10711,647670,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Anand,2021-12-24 00:05:49.641630,,,9674,51,9607,625241,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Aravalli,2021-12-24 00:05:49.641630,,,5188,78,5110,397698,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Banaskantha,2021-12-24 00:05:49.641630,,,13636,162,13474,962031,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Bharuch,2021-12-24 00:05:49.641630,,,11448,118,11326,574037,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Bhavnagar,2021-12-24 00:05:49.641630,,,21498,302,21191,1297758,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Botad,2021-12-24 00:05:49.641630,,,2218,42,2176,275043,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Chhota Udaipur,2021-12-24 00:05:49.641630,,,3395,38,3357,307817,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Dahod,2021-12-24 00:05:49.641630,,,9958,38,9920,784104,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Dang,2021-12-24 00:05:49.641630,,,867,18,848,92317,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Devbhumi Dwarka,2021-12-24 00:05:49.641630,,,4181,83,4095,271510,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Gandhinagar,2021-12-24 00:05:49.641630,,,20795,205,20576,903589,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Gir Somnath,2021-12-24 00:05:49.641630,,,8584,67,8510,418956,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Jamnagar,2021-12-24 00:05:49.641630,,,35099,479,34589,951436,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
2021-12-23,GJ,Junagadh,2021-12-24 00:05:49.641630,,,20544,272,20272,951587,2021-12-24 00:05:49.640911,2021-12-24 00:05:49.642002,,,828743,10105,817970,33992676
