,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Bilaspur,2,0,12,,13,131,0,16,42.0,2.0,24.0,0.0,110.0,1080.0,0,382056,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,14652,89,14520,,327655,321193,0,1,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
1,1,1,1,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Chamba,0,0,0,,32,83,0,4,2.0,0.0,3.0,0.0,143.0,719.0,0,518844,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,13739,160,13574,,374836,356844,0,2,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
2,2,2,2,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Hamirpur,5,0,5,,18,94,0,45,42.0,1.0,40.0,0.0,176.0,757.0,0,454293,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,18066,307,17701,,383652,364041,0,1,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
3,3,3,3,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Kangra,14,0,13,,72,379,0,124,72.0,1.0,75.0,0.0,670.0,2944.0,0,1507223,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,52227,1177,50948,,1205534,1151236,0,5,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
4,4,4,4,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Kinnaur,0,0,0,,6,56,0,2,2.0,0.0,0.0,0.0,36.0,241.0,0,84298,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,3531,39,3489,,80100,69103,0,0,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
5,5,5,5,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Kullu,0,0,0,,65,478,0,5,4.0,0.0,5.0,0.0,333.0,2561.0,0,437474,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,9749,158,9583,,363220,329907,0,2,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
6,6,6,6,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Lahaul and Spiti,0,0,0,,0,9,0,0,0.0,0.0,0.0,0.0,8.0,65.0,0,31528,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32165,25610,0,0,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
7,7,7,7,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Mandi,2,0,11,,43,141,0,89,47.0,1.0,41.0,0.0,294.0,1400.0,0,999518,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,32090,463,31575,,793141,745834,0,0,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
8,8,8,8,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Shimla,2,0,10,,77,393,0,78,38.0,1.0,64.0,0.0,949.0,3422.0,0,813384,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,28100,655,27387,,700124,649635,0,4,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
9,9,9,9,2021-12-23,HP,34,0,80,0,570,3049,0,451,299.0,6.0,399.0,0,4387.0,21741.0,0.0,Sirmaur,0,0,1,,40,263,0,4,1.0,0.0,5.0,0.0,333.0,1392.0,0,530164,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,15471,211,15259,,439760,415505,0,0,2021-12-24 00:06:01,7300000,2021-12-23 19:00:00+05:30,https://twitter.com/nhm_hp,,228469,3854,224178,,5854573,5476345,0,17,0.0,0.0
