"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","969","1669","35639","25","3187","38826","1256"
"Bageshwar","608","78","18561","17","1709","20270","1268"
"Chamoli","873","374","20969","11","2188","23157","858"
"Champawat","919","1358","26684","67","1527","28211","1060"
"Dehradun","8693","7069","173460","368","27337","200797","3254"
"Haridwar","7644","8647","195711","160","11044","206755","829"
"Nainital","1614","1313","35353","210","10149","45502","698"
"Pauri Garhwal","1584","1718","35187","34","4415","39602","489"
"Pithoragarh","572","110","20350","7","1904","22254","1239"
"Rudraprayag","590","142","13567","35","1898","15465","518"
"Tehri Garhwal","534","211","15070","10","1898","16968","396"
"US Nagar","2052","2818","69478","211","7810","77288","293"
"Uttarkashi","443","589","14851","45","1235","16086","151"
"Total","27095","26096","674880","1200","76301","751181","12309"
