TT|2022-11-05 07:55:09.999707|GetSource|ERR|File Not Found
TT|2022-11-05 09:55:09.658032|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 09:55:23.147815|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 10:28:39.158628|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 10:40:13.735056|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 10:40:59.527115|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 10:41:14.743789|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 11:55:09.343840|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 11:55:23.030672|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 19:55:10.495183|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 19:55:27.254514|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 20:55:09.144394|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 20:55:28.523287|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 21:55:09.711778|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 21:55:34.662227|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 22:55:08.974615|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 22:55:32.237527|ExtractFromHTML|OK|COMPLETED
TT|2022-11-05 23:55:08.746151|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-05 23:55:32.182596|ExtractFromHTML|OK|COMPLETED
TT|2022-11-06 07:55:09.839223|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-11-06 09:55:08.851956|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
