"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","477","173","54850","3","4469","59313","471"
"Bageshwar","444","217","29580","3","2080","31656","645"
"Chamoli","474","396","38453","1","3180","41631","457"
"Champawat","539","420","47075","3","1892","48964","569"
"Dehradun","1508","1290","320623","23","32597","353085","718"
"Haridwar","625","501","285862","6","12889","298721","304"
"Nainital","738","853","62548","3","11250","73728","262"
"Pauri Garhwal","622","678","72309","0","5224","77526","158"
"Pithoragarh","211","93","33212","0","2538","35738","538"
"Rudraprayag","214","60","22059","0","2686","24745","424"
"Tehri Garhwal","438","421","25546","2","2339","27878","285"
"US Nagar","892","758","111649","2","8768","120393","1135"
"Uttarkashi","293","200","28246","2","1631","29875","191"
"Total","7475","6060","1132012","48","91543","1223253","6157"
