,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-26,RJ,Ajmer,,,,49771,447,49301,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
1,2022-05-26,RJ,Alwar,,,,84634,320,84267,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
2,2022-05-26,RJ,Banswara,,,,14765,106,14659,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
3,2022-05-26,RJ,Baran,,,,15288,64,15195,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
4,2022-05-26,RJ,Barmer,,,,21455,205,21249,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
5,2022-05-26,RJ,Bharatpur,,,,31451,272,31179,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
6,2022-05-26,RJ,Bhilwara,,,,38183,162,38019,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
7,2022-05-26,RJ,Bikaner,,,,49942,586,49338,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
8,2022-05-26,RJ,BSF Camp,,,,,,,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
9,2022-05-26,RJ,Bundi,,,,9715,55,9660,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
10,2022-05-26,RJ,Chittorgarh,,,,29385,140,29240,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
11,2022-05-26,RJ,Churu,,,,20836,114,20717,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
12,2022-05-26,RJ,Dausa,,,,15818,80,15722,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
13,2022-05-26,RJ,Dholpur,,,,13948,49,13888,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
14,2022-05-26,RJ,Dungarpur,,,,25498,134,25364,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
15,2022-05-26,RJ,Evacuees,,,,,,,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
16,2022-05-26,RJ,Ganganagar,,,,28149,158,27985,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
17,2022-05-26,RJ,Hanumangarh,,,,22518,114,22404,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
18,2022-05-26,RJ,Italians,,,,,,,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
19,2022-05-26,RJ,Jaipur,,,,275896,2113,273522,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
20,2022-05-26,RJ,Jaisalmer,,,,17036,68,16968,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
21,2022-05-26,RJ,Jalore,,,,10546,78,10468,,2022-05-27 11:55:24.221017,,,,1285410,9555,1275364,19831997,0,0
