,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Angul,107,0,55,,1451,5010,6,346.0,0.0,80.0,,21105.0,42902.0,1271703,,,,44341,398,43661,,869474,647662,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
1,1,1,1,1,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Balangir,216,0,4,,5466,4553,2,704.0,1.0,15.0,,37492.0,36847.0,1648574,,,,24198,128,23342,,1160429,748733,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
2,2,2,2,2,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Balasore,231,0,8,,5240,8618,24,949.0,0.0,48.0,,79902.0,75903.0,2317419,,,,42111,301,40790,,1687272,1164747,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
3,3,3,3,3,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Bargarh,136,0,10,,4444,5528,7,500.0,0.0,17.0,,38098.0,35687.0,1478833,,,,31735,341,30849,,1065901,680912,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
4,4,4,4,4,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Bhadrak,103,0,1,,2877,8648,8,263.0,0.0,11.0,,38502.0,51431.0,1506522,,,,26887,148,26466,,1153307,978634,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
5,5,5,5,5,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Boudh,12,0,0,,909,744,0,56.0,0.0,0.0,,7641.0,7987.0,439917,,,,12720,112,12549,,299864,214333,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
6,6,6,6,6,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Cuttack,766,0,138,,3608,6185,72,2681.0,0.0,462.0,,54132.0,48497.0,2618708,,,,98549,860,95144,,1753620,1169206,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
7,7,7,7,7,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Deogarh,25,0,8,,683,1157,20,171.0,0.0,35.0,,6784.0,10924.0,312164,,,,6876,50,6651,,249922,154430,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
8,8,8,8,8,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Dhenkanal,78,0,4,,1443,4555,9,177.0,0.0,24.0,,23769.0,33545.0,1192948,,,,20234,246,19809,,844408,589147,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
9,9,9,9,9,2022-01-12,OR,8778,0,949,74611,97421,123289,1032,33671.0,3.0,3218.0,500905.0,1035785.0,1005100.0,Gajapati,72,0,0,,2327,1066,12,207.0,0.0,9.0,,19996.0,9193.0,575880,,,,9971,83,9682,,372234,244134,2022-01-12 23:56:13.233520,43671000,2022-01-12 23:56:13.234305,,,1091547,8469,1048732,26322602,30834841,22524697,0,0,0,0,0
