,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,East Garo Hills,-1.0,0.0,0.0,,238.0,100.0,0,0,0.0,0.0,0.0,,1200.0,671.0,0,317618,,,,1918,16,1902,,62620,36803,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
1,1,1,1,1,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,East Jaintia Hills,2.0,0.0,0.0,,56.0,36.0,0,1,4.0,0.0,1.0,,1094.0,993.0,0,122436,,,,2454,32,2417,,71056,52142,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
2,2,2,2,2,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,East Khasi Hills,274.0,2.0,61.0,,2279.0,884.0,0,25,577.0,3.0,120.0,,11776.0,5468.0,0,824059,,,,42620,1012,41026,,349987,284455,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
3,3,3,3,3,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,North Garo Hills,0.0,0.0,0.0,,372.0,268.0,0,0,1.0,0.0,0.0,,1363.0,1165.0,0,118325,,,,1687,8,1678,,70544,46662,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
4,4,4,4,4,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,Ri-Bhoi,,,,,,,0,4,29.0,0.0,2.0,,0.0,0.0,0,0,,,,9774,90,9655,,0,0,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
5,5,5,5,5,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,South Garo Hills,1.0,0.0,0.0,,64.0,122.0,0,0,1.0,0.0,0.0,,293.0,464.0,0,142574,,,,1219,12,1206,,49143,30042,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
6,6,6,6,6,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,South West Garo Hills,0.0,0.0,0.0,,342.0,239.0,0,0,0.0,0.0,0.0,,1760.0,1020.0,0,172495,,,,1873,18,1855,,88517,59451,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
7,7,7,7,7,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,South West Khasi Hills,1.0,0.0,0.0,,83.0,68.0,0,0,5.0,0.0,0.0,,245.0,254.0,0,110152,,,,2555,17,2533,,36300,25177,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
8,8,8,8,8,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,West Garo Hills,22.0,0.0,8.0,,632.0,497.0,0,6,61.0,0.0,14.0,,3443.0,2484.0,0,642923,,,,9164,73,9032,,233525,165903,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
9,9,9,9,9,2022-01-12,ML,166.0,0.0,43.0,0,4778,2688,0,36,698.0,4.0,138.0,,26397.0,15893.0,0.0,West Jaintia Hills,7.0,0.0,1.0,,149.0,41.0,0,0,13.0,0.0,1.0,,1921.0,928.0,0,270352,,,,6838,136,6689,,100413,71328,0,0,2022-01-12T23:56:10.654576+05:30,3224000,,,,85629,1489,83439,,1266841,905980,0,0,0.0,0
