,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,875777,828406,10133,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,93898949,49842252,43756750,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,126911,108684,376860,7476,2704,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,805633,768717,10080,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,37310266,21734420,15551708,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,106445,102715,220177,5746,1407,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,234835,225475,3884,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,11751873,6216390,5519394,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,8999,3232,20518,1550,260,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,346506,337150,4546,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,19525943,10071498,9433846,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,40643,45680,99572,1148,360,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,386773,352555,5176,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,31763404,19786449,11960933,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,142764,64168,216873,4719,1692,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3078129,2966461,38379,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,90337035,50198012,40003092,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,110697,126464,290302,14473,1356,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5300405,5205210,50053,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,48947482,27116671,21768334,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,96595,78241,206128,9066,2064,296,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22727,22099,222,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,401016,222995,176325,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,487,96,1358,41,32,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10423,10368,51,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,112720,59021,53251,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,365,32,664,3,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6987938,6621070,141669,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,140894421,83967585,56815028,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,340158,386978,789374,34424,18967,22,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126344,123793,2012,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,2362937,1348731,1012589,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,3662,2046,6700,116,14,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85463,83396,1489,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,2169796,1262063,903292,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,5463,3359,10885,159,27,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,148438,141235,564,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,1366824,773081,593011,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,544,114,732,880,149,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,806803,784999,10539,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,106173381,55421630,50633109,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,131763,30158,215236,3160,493,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32331,31516,703,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,1356071,770046,584919,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,4514,2462,7598,29,21,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1082769,1047783,8469,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,53242457,30737420,22401408,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,142920,131605,322062,7071,752,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,131866,127629,1882,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,1485429,899766,584900,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,5949,2037,8400,655,22,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,629899,589972,16692,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,28012073,17729592,10271128,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,101006,167103,274032,4552,687,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,988638,949063,8978,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,87133299,50201485,36748382,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,360020,219059,666523,6366,853,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,33029,32125,410,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,1032947,545246,485720,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,2221,524,4494,198,18,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2829655,2717686,36886,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,89177393,53040897,36099375,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,180153,177585,376301,15379,3043,20,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,697775,677234,4045,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,49668350,29248305,20371320,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,90568,158456,274656,1920,417,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,87298,84426,831,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,4845006,2692204,2146440,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,4533,2251,10708,783,74,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1756929,1689526,22937,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,218193601,137136973,80926965,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,1240738,967248,2277705,11068,543,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,354304,340271,7430,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,14941843,8271727,6638348,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,26131,26538,71301,2127,532,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1795430,1673258,19936,2022-01-12,TT,36070510,484655,34630536,2022-01-13 20:11:52.149527,695274380,2022-01-11 00:00:00,2119100,1538298726,896059221,640354922,111551923,67377353,44089766,https://www.icmr.gov.in/,194720,442,60405,4035440,4263580,9199602,352016,488303,889879,21098,8037,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363531.0,1340193.7142857143,16386.14285714286,80359929,56254109,24093705,,,1332900000,West Bengal,96906000
