,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10729,10596,129,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,990069.0,347538.0,352918.0,289613.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,1.0,7.0,26.0,34.0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338774,2323898,14733,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,110342865.0,44699347.0,47568535.0,18074983.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,79.0,91.0,9887.0,10057.0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66872,66570,296,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,1888089.0,958719.0,817647.0,111723.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,21.0,98.0,508.0,627.0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,745995,735238,8035,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,50144812.0,24799427.0,22070929.0,3274456.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,2799.0,5302.0,4270.0,12371.0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851014,838555,12302,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,156548171.0,73401893.0,67681991.0,15464287.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,3155.0,11559.0,25647.0,40361.0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99286,98079,1181,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,2278971.0,1184628.0,984312.0,110031.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,6.0,16.0,20.0,42.0,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177335,1162881,14140,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,48922962.0,21258154.0,20276688.0,7388120.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,520.0,2509.0,5533.0,8562.0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,1575853.0,782033.0,636079.0,157741.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,32.0,487.0,134.0,653.0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2005442,1978476,26506,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,37312918.0,18286770.0,15697081.0,3329067.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,49.0,137.0,454.0,640.0,0,0,0,,,1332900000,Delhi,19814000
9,Goa,258575,254503,3967,2022-10-22,TT,44640748,528957,44087748,2022-10-23 12:37:54.374574,899627428,2022-10-20 00:00:00,0,2195397081,1026806291,949902983,218687807,2869966.0,1439588.0,1294544.0,135834.0,https://www.icmr.gov.in/,0,0,0,194934,66761,20071,281766,13.0,42.0,160.0,215.0,0,0,0,,,1332900000,Goa,1540000
