,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-05-09,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
1,2023-05-09,TT,Andhra Pradesh,,,,2340629,14733,2325812,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
2,2023-05-09,TT,Arunachal Pradesh,,,,66962,296,66622,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
3,2023-05-09,TT,Assam,,,,746122,8035,738080,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
4,2023-05-09,TT,Bihar,,,,854668,12313,841886,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
5,2023-05-09,TT,Chandigarh,,,,100619,1185,99349,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
6,2023-05-09,TT,Chhattisgarh,,,,1186823,14183,1171761,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
7,2023-05-09,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
8,2023-05-09,TT,Delhi,,,,2040115,26644,2012551,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
9,2023-05-09,TT,Goa,,,,262656,4014,258395,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
10,2023-05-09,TT,Gujarat,,,,1291028,11075,1279457,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
11,2023-05-09,TT,Haryana,,,,1078307,10742,1066129,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
12,2023-05-09,TT,Himachal Pradesh,,,,322068,4238,317378,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
13,2023-05-09,TT,Jammu and Kashmir,,,,481796,4791,476820,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
14,2023-05-09,TT,Jharkhand,,,,443760,5333,438290,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
15,2023-05-09,TT,Karnataka,,,,4087263,40351,4046242,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
16,2023-05-09,TT,Kerala,,,,6900641,71872,6822429,,,2023-05-09 17:55:40.014216,,,,44972800,531707,44418351,927909833,2206682515
