,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,991264,347616,353285,290363,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340629,2325826,14733,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,110956967,44704273,47578738,18673956,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,14,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66971,66632,296,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,1924584,961348,821819,141417,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,9,10,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746122,738080,8035,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,854693,841966,12313,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,157285887,73485081,67912082,15888724,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,2,0,123,125,25,80,0,,,1332900000,Bihar,119520000
5,Chandigarh,100623,99354,1185,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,2291113,1185667,991025,114421,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,4,4,4,5,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1186921,1171948,14183,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,49167719,21267747,20343701,7556271,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,3,0,0,3,98,187,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,1579868,782348,636961,160559,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040152,2012797,26646,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,37407279,18297095,15717030,3393154,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,9,5,1,15,37,246,2,,,1332900000,Delhi,19814000
9,Goa,262680,258409,4014,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,24,14,0,,,1332900000,Goa,1540000
10,Gujarat,1291046,1279538,11075,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,128103782,54397957,54032224,19673601,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,14,10,0,24,18,81,0,,,1332900000,Gujarat,67936000
11,Haryana,1078396,1066839,10742,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,45544217,23681472,19848985,2013760,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,2,2,89,710,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322118,317494,4238,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,50,116,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,481800,476847,4791,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,24782210,11372592,11768134,1641484,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,1,2,3,4,27,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443770,438330,5333,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,43869401,23968832,17858051,2042518,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,14,31,27,72,10,40,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4087333,4046406,40353,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,122149788,55174440,55391346,11584002,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,4,1,2,7,70,164,2,,,1332900000,Karnataka,65798000
16,Kerala,6901014,6823046,71876,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,57508812,29150814,25271921,3086077,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,1,1,0,2,373,617,4,,,1332900000,Kerala,35125000
17,Ladakh,29573,29338,231,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,567133,238303,204114,124716,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,145290,61813,60525,22952,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8167595,8017530,148538,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,177960952,91672554,76627652,9660746,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,31,54,2,87,76,176,1,,,1332900000,Maharashtra,122153000
20,Manipur,139970,137806,2149,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96891,95246,1626,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,2625679,1446865,1087792,91022,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,0,9,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239181,238330,729,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,1793298,894318,750177,148803,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,6,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056309,1045489,10786,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,133937374,60749314,59232050,13956010,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,1,1,0,2,4,17,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,36009,35223,782,2023-05-09,TT,44972800,531707,44418351,2023-05-11 11:32:27.489588,927909833,2023-05-08 00:00:00,144767,2206655528,1027405857,951969331,227280340,1739837,923955,744983,70899,https://www.icmr.gov.in/,1331,15,3752,2533,183,117,2833,0,0,0,0,4,2,0,,,1332900000,Nagaland,2150000
