,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-01-16,TT,Andaman and Nicobar Islands,,,,8581,129,7989,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
1,2022-01-16,TT,Andhra Pradesh,,,,2101710,14509,2064331,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
2,2022-01-16,TT,Arunachal Pradesh,,,,56493,282,55141,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
3,2022-01-16,TT,Assam,,,,644026,6201,618701,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
4,2022-01-16,TT,Bihar,,,,781717,12127,733673,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
5,2022-01-16,TT,Chandigarh,,,,76270,1086,66673,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
6,2022-01-16,TT,Chhattisgarh,,,,1055753,13647,1009967,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
7,2022-01-16,TT,Dadra and Nagar Haveli and Daman and Diu,,,,10950,4,10748,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
8,2022-01-16,TT,Delhi,,,,1691684,25335,1572942,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
9,2022-01-16,TT,Goa,,,,207243,3550,183615,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
10,2022-01-16,TT,Gujarat,,,,916090,10151,846375,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
11,2022-01-16,TT,Haryana,,,,837998,10098,781157,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
12,2022-01-16,TT,Himachal Pradesh,,,,242289,3889,227847,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
13,2022-01-16,TT,Jammu and Kashmir,,,,355874,4561,338453,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
14,2022-01-16,TT,Jharkhand,,,,402533,5199,364245,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
15,2022-01-16,TT,Karnataka,,,,3186040,38418,2977743,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
16,2022-01-16,TT,Kerala,,,,5360708,50674,5218681,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
17,2022-01-16,TT,Ladakh,,,,23209,222,22246,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
18,2022-01-16,TT,Lakshadweep,,,,10480,51,10369,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
19,2022-01-16,TT,Maharashtra,,,,7170483,141779,6760514,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
20,2022-01-16,TT,Manipur,,,,126979,2014,123902,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
21,2022-01-16,TT,Meghalaya,,,,86147,1490,83666,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
22,2022-01-16,TT,Mizoram,,,,152255,570,142764,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
23,2022-01-16,TT,Madhya Pradesh,,,,824543,10543,788484,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
24,2022-01-16,TT,Nagaland,,,,32834,703,31727,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
25,2022-01-16,TT,Odisha,,,,1122735,8478,1055615,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
26,2022-01-16,TT,Puducherry,,,,136550,1886,127879,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
27,2022-01-16,TT,Punjab,,,,656549,16754,602249,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
28,2022-01-16,TT,Rajasthan,,,,1027990,8999,960563,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
29,2022-01-16,TT,Sikkim,,,,34399,413,32260,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
30,2022-01-16,TT,Tamil Nadu,,,,2915948,36967,2747974,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
31,2022-01-16,TT,Telangana,,,,707162,4054,681091,,,2022-01-16 11:55:21.722648,,,,37122164,486066,35085721,702448838,1567615454
