Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-16,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,348462,7170,11,337198,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60755,1429,4,57790,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,97439,1598,2,94705,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,160508,4265,14,153123,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104757,2844,7,101503,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60894,1124,10,59190,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,86234,812,6,84824,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90843,1567,4,87776,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,47101,657,11,45623,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,31214,670,33,29939,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Gondia,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41666,571,7,40201,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Hingoli,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18777,508,1,18112,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Jalgaon,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,141964,2717,33,137368,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Jalna,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61668,1218,1,59741,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Kolhapur,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,210200,5853,5,202101,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Latur,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,95579,2448,6,90983,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Mumbai,,,2630 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,999209,16457,2630,919751,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Nagpur,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,509177,9130,71,490162,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Nanded,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,93674,2660,7,88239,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Nandurbar,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40715,948,3,39143,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Nashik,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,430902,8767,1,413367,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Osmanabad,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,69303,1992,116,66290,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Other State,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,2,31,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Palghar,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156254,3342,15,141993,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Parbhani,,,19 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,53327,1236,19,51532,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Pune,,,350 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1253330,19887,350,1177096,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Raigad,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,224821,4836,7,204856,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
2022-01-16,MH,Ratnagiri,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,81167,2498,5,77599,,2022-01-22 00:35:16.713652,2022-01-22 00:35:16.714528,,3756 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7211810,141808,6800900,3756,71974335
