Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Ahmedabad,3315,2,2535,11772,3123,6594,0,21629.0,5.0,12840.0,101717.0,66089.0,93910.0,7208200,2022-01-16 23:55:42.213162,,,275770,3417,250705,5957131,6587455,5161981,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Amreli,34,0,14,985,125,32,0,215.0,0.0,111.0,12930.0,9904.0,7743.0,1513614,2022-01-16 23:55:42.213162,,,11145,103,10854,692780,1047255,976434,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Anand,114,0,60,1292,197,1525,0,634.0,0.0,574.0,13057.0,8673.0,11199.0,2090276,2022-01-16 23:55:42.213162,,,11077,51,10361,668106,1626658,1498836,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Aravalli,6,0,14,1614,3,29,0,46.0,0.0,67.0,9841.0,4073.0,1883.0,1051746,2022-01-16 23:55:42.213162,,,5303,79,5178,421235,778219,731281,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Banaskantha,54,0,16,5195,273,781,0,339.0,0.0,79.0,34418.0,29374.0,24833.0,3116045,2022-01-16 23:55:42.213162,,,14057,162,13572,1038130,2356210,2216749,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Bharuch,130,0,33,1342,200,827,0,1006.0,0.0,551.0,9096.0,11460.0,18555.0,1550822,2022-01-16 23:55:42.213162,,,12784,118,11924,604508,1381990,1225025,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Bhavnagar,376,2,76,4128,1682,2364,0,1578.0,3.0,309.0,24872.0,23700.0,28070.0,2877961,2022-01-16 23:55:42.213162,,,23486,306,21520,1368656,1930473,1879951,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Botad,1,0,0,570,80,157,0,6.0,0.0,5.0,10715.0,3469.0,2190.0,656005,2022-01-16 23:55:42.213162,,,2227,42,2181,291366,425002,381027,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Chhota Udaipur,3,0,3,682,3439,230,0,12.0,0.0,11.0,10278.0,10201.0,4634.0,1071831,2022-01-16 23:55:42.213162,,,3418,38,3368,330006,695538,644558,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
2022-01-16,GJ,10150,8,6096,97003,80687,29842,0,64036.0,31.0,28308.0,677231.0,647472.0,503800.0,Dahod,17,0,8,3729,14060,132,0,191.0,0.0,77.0,30009.0,67279.0,2663.0,2126558,2022-01-16 23:55:42.213162,,,10233,38,10005,842539,1650572,1519524,0,2022-01-16 23:55:42.212282,67936000,2022-01-16 23:55:42.213525,,,926078,10156,852312,35844930,50226039,44048440,0,0.0,0.0
