,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Gujarat,10150,8,6096,0,80687,29842,4410,64036.0,31.0,28308.0,0.0,647472.0,503800.0,67936000,0,0,0,926240,10159,852471,0,50226039,44048440,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Haryana,8900,6,4361,0,20616,29602,2284,52747.0,32.0,19760.0,0.0,530439.0,537386.0,28672000,0,0,0,846898,10104,785518,0,22015619,15873595,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Himachal Pradesh,1076,2,627,0,33,1,467,11280.0,9.0,3419.0,0.0,57044.0,16424.0,7300000,0,0,0,243365,3891,228474,0,6249029,5529607,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Jammu and Kashmir,3499,6,470,0,19591,18109,902,14721.0,27.0,2342.0,0.0,230628.0,234573.0,13203000,0,0,0,359373,4567,338923,0,10212050,9587743,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Jharkhand,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,0.0,804064.0,406416.0,37403000,0,0,0,405309,5203,368359,0,20310117,12232223,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Karnataka,34047,13,5902,0,14935,38671,4970,168129.0,61.0,19688.0,0.0,674281.0,866978.0,65798000,0,0,0,3220087,38431,2983645,0,50601334,40608482,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Kerala,18123,158,4749,0,9045,5193,17292,93289.0,1241.0,23080.0,0.0,476203.0,380395.0,35125000,0,0,0,5378831,50832,5223430,0,27404146,21982149,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Ladakh,175,0,96,0,3,1,133,823.0,1.0,342.0,0.0,2465.0,614.0,293000,0,0,0,23384,222,22342,0,224217,176746,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Lakshadweep,14,0,0,0,0,3,2,74.0,0.0,1.0,0.0,825.0,243.0,68000,0,0,0,10494,51,10369,0,59199,53402,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Madhya Pradesh,6380,2,1785,0,122354,19272,544,29597.0,8.0,6322.0,0.0,1275827.0,244520.0,82232000,0,0,0,830923,10545,790269,0,56335941,50812359,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Maharashtra,41327,29,40386,0,24278,43131,41980,291766.0,169.0,228468.0,0.0,1562778.0,2073328.0,122153000,0,0,0,7211810,141808,6800900,0,84751268,58075204,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Manipur,279,1,59,0,370,284,100,1102.0,4.0,285.0,0.0,20641.0,11575.0,3103000,0,0,0,127258,2015,123961,0,1361837,1019567,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Meghalaya,211,0,74,0,352,64,54,1124.0,5.0,385.0,0.0,27669.0,15992.0,3224000,0,0,0,86358,1490,83740,0,1280230,912791,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Mizoram,223,0,722,0,23,9,1337,6433.0,9.0,2614.0,0.0,27887.0,7208.0,1192000,0,0,0,152478,570,143486,0,789998,598998,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Nagaland,82,0,29,0,429,188,28,646.0,0.0,270.0,0.0,29953.0,10810.0,2150000,0,0,0,32916,703,31756,0,791734,591003,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Odisha,11177,3,4452,0,47497,55438,1675,63043.0,13.0,13450.0,0.0,726905.0,785569.0,43671000,0,0,0,1133912,8481,1060067,0,31149165,22915301,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Puducherry,1160,1,142,0,259,330,112,6988.0,5.0,431.0,0.0,21086.0,8572.0,1504000,0,0,0,137710,1887,128021,0,906668,588801,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Punjab,7318,15,3599,0,45937,87768,1273,42448.0,94.0,17447.0,0.0,529948.0,905895.0,29859000,0,0,0,663867,16769,605848,0,18066897,10851034,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Rajasthan,9669,6,4686,0,37858,71883,1403,61482.0,33.0,17511.0,0.0,1371607.0,1284304.0,77264000,0,0,0,1037659,9005,965249,0,50903322,37619803,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Sikkim,313,0,50,0,0,0,37,1993.0,4.0,218.0,0.0,9588.0,2650.0,664000,0,0,0,34712,413,32310,0,550497,487240,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Tamil Nadu,23975,22,12484,0,18384,23182,7091,139637.0,134.0,48362.0,0.0,670312.0,628842.0,75695000,0,0,0,2939923,36989,2760458,0,53369980,36417846,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Telangana,2047,3,2013,0,32562,124756,1827,15179.0,15.0,6638.0,0.0,413179.0,815225.0,37220000,0,0,0,709209,4057,683104,0,29452463,20874781,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Tripura,641,2,143,0,129,81,115,5640.0,10.0,831.0,0.0,18911.0,9380.0,3992000,0,0,0,91576,840,85134,0,2699445,2150950,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Uttar Pradesh,17138,10,8802,0,1322199,1333436,1606,96562.0,35.0,19027.0,0.0,9127568.0,8098835.0,224979000,0,0,0,1834112,22963,1707675,0,143831665,87222297,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,Uttarakhand,2682,0,351,0,4325,8634,685,19069.0,16.0,5948.0,0.0,114949.0,138488.0,11141000,0,0,0,369954,7440,345291,0,8334621,6722780,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-16,TT,258089,385,151740,1313444,2085463,2238875,129549,1672526.0,2515.0,737289.0,12186930.0,23969118.0,24279709.0,West Bengal,14938,36,9973,0,24897,62739,18524,142653.0,187.0,60272.0,0.0,1459739.0,2576506.0,96906000,0,0,0,1897699,20088,1717306,0,68102295,45609714,0,2022-01-17 12:14:22.166616,1332900000,2022-01-16 00:00:00,https://www.icmr.gov.in/,0,37380253,486451,35237461,703762282,911090912,656724735,0,0.0,0,0,0,0
