Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Bishnupur,2,0,,72,77,4,0,21.0,0.0,,655.0,1467.0,1467.0,240363,2022-01-16 23:56:05,https://twitter.com/health_manipur,,9282,195,,77608,137747,101992,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Chandel,18,0,,76,17,24,0,88.0,0.0,,379.0,171.0,237.0,144028,2022-01-16 23:56:05,https://twitter.com/health_manipur,,2461,41,,34128,28173,22148,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Churachandpur,19,0,,91,0,0,0,162.0,0.0,,1598.0,1387.0,674.0,271274,2022-01-16 23:56:05,https://twitter.com/health_manipur,,10397,163,,125723,112216,85068,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Imphal East,56,1,,300,7,18,0,197.0,2.0,,2107.0,2929.0,1909.0,452661,2022-01-16 23:56:05,https://twitter.com/health_manipur,,28240,483,,260172,271810,205794,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Imphal West,108,0,,694,0,1,0,387.0,1.0,,4635.0,6828.0,2005.0,514683,2022-01-16 23:56:05,https://twitter.com/health_manipur,,44660,676,,468412,335018,260731,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Jiribam,0,0,,142,0,0,0,18.0,0.0,,1673.0,72.0,88.0,43818,2022-01-16 23:56:05,https://twitter.com/health_manipur,,1048,7,,30849,28979,23882,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Kakching,17,0,,71,0,0,0,33.0,0.0,,403.0,1107.0,1324.0,135481,2022-01-16 23:56:05,https://twitter.com/health_manipur,,6499,116,,62445,90496,69815,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Kamjong,0,0,,6,15,24,0,35.0,0.0,,137.0,162.0,147.0,45616,2022-01-16 23:56:05,https://twitter.com/health_manipur,,993,5,,14845,12781,8524,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Kangpokpi,6,0,,37,90,52,0,17.0,1.0,,419.0,1598.0,533.0,0,2022-01-16 23:56:05,https://twitter.com/health_manipur,,2810,64,,42569,46384,30554,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Noney,0,0,,15,0,0,0,17.0,0.0,,127.0,186.0,142.0,0,2022-01-16 23:56:05,https://twitter.com/health_manipur,,1097,4,,18426,19556,13879,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Pherzawl,0,0,,0,0,0,0,0.0,0.0,,43.0,182.0,151.0,47250,2022-01-16 23:56:05,https://twitter.com/health_manipur,,464,0,,7749,13855,12758,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Senapati,4,0,,92,11,0,0,22.0,0.0,,764.0,336.0,239.0,354772,2022-01-16 23:56:05,https://twitter.com/health_manipur,,2294,10,,72623,32325,24268,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Tamenglong,1,0,,33,7,1,0,5.0,0.0,,264.0,570.0,206.0,140143,2022-01-16 23:56:05,https://twitter.com/health_manipur,,3291,14,,51905,23884,16953,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Tengnoupal,2,0,,20,9,24,0,10.0,0.0,,111.0,374.0,397.0,0,2022-01-16 23:56:05,https://twitter.com/health_manipur,,1088,13,,16160,28065,19511,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Thoubal,7,0,,136,28,51,0,34.0,0.0,,788.0,2508.0,1575.0,420517,2022-01-16 23:56:05,https://twitter.com/health_manipur,,9562,179,,125392,151735,102353,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
2022-01-16,MN,279,1,59,1938,370,284,0,1102.0,4.0,285.0,14826.0,20641.0,11575.0,Ukhrul,39,0,,153,109,85,0,56.0,0.0,,723.0,764.0,481.0,183115,2022-01-16 23:56:05,https://twitter.com/health_manipur,,3072,45,,82743,28813,21337,0,2022-01-16 23:56:07,3103000,2022-01-16 23:56:05,https://twitter.com/health_manipur,,127258,2015,123961,1491749,1361837,1019567,0,0.0,0.0
