,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Bokaro,,,,,22491,2385,,,,,,142859.0,25290.0,2061918,,,,,,,,1412310,791709,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Chatra,,,,,2632,1305,,,,,,23194.0,9837.0,1042304,,,,,,,,605919,338232,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Deoghar,,,,,7676,1826,,,,,,33230.0,15692.0,1491879,,,,,,,,887336,531649,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Dhanbad,,,,,3821,5269,,,,,,44907.0,40123.0,2682662,,,,,,,,1502647,928069,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
4,4,4,4,4,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Dumka,,,,,5782,2816,,,,,,31641.0,17839.0,1321096,,,,,,,,841581,533489,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
5,5,5,5,5,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,East Singhbhum,,,,,4273,3291,,,,,,33182.0,19013.0,2291032,,,,,,,,1636706,1174413,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
6,6,6,6,6,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Garhwa,,,,,2469,1437,,,,,,26416.0,14219.0,1322387,,,,,,,,782311,407768,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
7,7,7,7,7,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Giridih,,,,,4385,2748,,,,,,49238.0,28007.0,2445203,,,,,,,,1346844,788335,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
8,8,8,8,8,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Godda,,,,,2147,2170,,,,,,22915.0,11471.0,1311382,,,,,,,,749871,463402,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
9,9,9,9,9,2022-01-16,JH,2776,4,4114,0,95526,50121,3936,27737.0,33.0,19285.0,,804064.0,406416.0,Gumla,,,,,4568,3192,,,,,,39782.0,19647.0,1025656,,,,,,,,663306,370411,0,2022-01-17 11:56:09.389267,37403000,,,,405309,5203,368359,,20310117,12232223,0,0.0,0,0,0,0
