"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","3","14","58789","0","4505","63288","17"
"Bageshwar","9","10","33771","0","2088","35855","42"
"Chamoli","22","265","43868","1","3196","47062","168"
"Champawat","228","840","55606","1","1905","57508","121"
"Dehradun","330","466","344462","1","32810","377137","127"
"Haridwar","102","579","297068","11","13011","310049","45"
"Nainital","72","120","71720","0","11295","82945","252"
"Pauri Garhwal","258","742","86606","0","5259","91858","53"
"Pithoragarh","1","393","37366","1","2558","39912","27"
"Rudraprayag","0","70","25008","0","2699","27707","16"
"Tehri Garhwal","118","198","30350","0","2350","32693","38"
"US Nagar","295","91","127292","0","8780","136048","575"
"Uttarkashi","54","161","33542","0","1636","35176","150"
"Total","1492","3949","1245448","15","92092","1337238","1631"
