TT|2022-05-05 07:55:10.127955|GetSource|ERR|File Not Found
TT|2022-05-05 09:55:10.488678|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 09:55:26.040241|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 11:55:10.408275|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 11:55:25.707580|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 19:55:10.027085|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 19:55:27.449822|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 20:55:11.809166|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 20:55:29.758540|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 21:55:10.414370|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 21:55:27.009474|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 22:55:10.611442|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 22:55:29.037581|ExtractFromHTML|OK|COMPLETED
TT|2022-05-05 23:55:10.680230|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-05 23:55:28.301152|ExtractFromHTML|OK|COMPLETED
TT|2022-05-06 07:55:10.125405|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
