,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10458,10288,129,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,796983,345449,347896,103638,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,49,87,6879,7015,3,7,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2332462,2315687,14733,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,100706037,44655973,47528913,8521151,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,860,340,81390,82590,297,374,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,65968,65271,296,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1805655,948688,794819,62148,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,290,656,631,1577,75,107,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,739514,726201,8017,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,48733909,24637129,21771325,2325455,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,6110,14734,67522,88366,0,0,0,,,1332900000,Assam,34293000
4,Bihar,843900,830308,12284,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,143434578,72188786,64048107,7197685,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,13615,24363,50352,88330,180,273,0,,,1332900000,Bihar,119520000
5,Chandigarh,96771,94665,1170,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,2232097,1181493,975191,75413,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,159,385,1614,2158,101,86,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1167016,1149586,14070,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,43686716,21022053,19522927,3141736,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,7210,16965,66471,90646,595,713,3,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11533,11517,4,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1498530,779292,627941,91297,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,25,71,1162,1258,0,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1958099,1926777,26316,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,35883329,18199164,15450321,2233844,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,999,2697,12896,16592,1506,771,3,,,1332900000,Delhi,19814000
9,Goa,252364,247668,3854,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,2821914,1437116,1288738,96060,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,61,149,1215,1425,163,150,0,,,1332900000,Goa,1540000
10,Gujarat,1256651,1239423,10971,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,117174326,54288391,53658940,9226995,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,5594,13095,254041,272730,874,1030,0,,,1332900000,Gujarat,67936000
11,Haryana,1031271,1017290,10645,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,44775082,23625323,19668272,1481487,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,1964,6703,16820,25487,623,603,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,301214,291646,4166,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,13999919,6612975,6257594,1129350,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,664,1250,50013,51927,834,1002,2,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,465904,456285,4773,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,23698854,11352910,11676276,669668,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,884,3185,10986,15055,741,445,1,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,440303,433890,5327,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,41635972,23698254,17076291,861427,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,4343,8840,23415,36598,137,162,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4010386,3959342,40148,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,116185081,55050099,54731170,6403812,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,2577,10836,55961,69374,1736,1699,0,,,1332900000,Karnataka,65798000
16,Kerala,6723468,6639798,70493,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,56809364,29092866,25105501,2610997,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,4909,7857,27604,40370,1057,1754,12,,,1332900000,Kerala,35125000
17,Ladakh,28916,28595,228,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,531134,237664,201627,91843,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,36,35,395,466,16,21,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,126896,61602,59672,5622,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,4,7,184,195,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8050171,7889478,148110,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,173513359,91315370,75704716,6493273,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,8691,18990,101952,129633,1886,2106,5,,,1332900000,Maharashtra,122153000
20,Manipur,139181,136594,2131,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,3113727,1616374,1288400,208953,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,775,686,2552,4013,48,91,2,,,1332900000,Manipur,3103000
21,Meghalaya,95547,93265,1606,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,2567931,1435603,1071542,60786,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,653,1015,786,2454,89,85,0,,,1332900000,Meghalaya,3224000
22,Mizoram,233137,231380,710,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1679476,886568,726365,66543,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,219,303,610,1132,0,150,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1050226,1037977,10756,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,124516874,60547525,58600919,5368430,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,1633,8036,59598,69267,164,183,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35803,34956,771,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1699245,917615,734523,47107,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,54,172,200,426,10,21,0,,,1332900000,Nagaland,2150000
25,Odisha,1314683,1300023,9142,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,71546416,35039789,32317908,4188719,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,4004,11709,147677,163390,741,2151,1,,,1332900000,Odisha,43671000
26,Puducherry,171078,168351,1967,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1859054,980549,766470,112035,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,617,1796,6431,8844,119,98,1,,,1332900000,Puducherry,1504000
27,Punjab,774753,747101,17820,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,45808546,24051312,20630317,1126917,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,2990,15239,23261,41490,486,0,2,,,1332900000,Punjab,29859000
28,Rajasthan,1294875,1283202,9585,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,110780024,56692879,49975885,4111260,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,5802,18732,65663,90197,300,217,5,,,1332900000,Rajasthan,77264000
29,Sikkim,42301,41016,472,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,1243346,589485,549306,104555,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,59,103,5464,5626,37,168,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3546907,3497079,38032,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,118664699,60386285,54662556,3615858,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,16897,31369,47127,95393,1302,1734,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,821671,811568,4111,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,65743687,32311218,31091354,2341115,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,5362,16983,107747,130092,1054,795,0,,,1332900000,Telangana,37220000
32,Tripura,106901,104486,930,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,5626836,2905688,2487599,233549,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,485,988,3868,5341,153,125,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2103526,2076670,23570,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,350080678,176250714,165992113,7837851,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,20536,92909,354639,468084,579,498,1,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,443561,433284,7712,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,18923718,9081034,8625213,1217471,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,1218,2776,31961,35955,346,85,3,,,1332900000,Uttarakhand,11141000
35,West Bengal,2095210,2061580,21376,2022-08-03,TT,44067144,526477,43403610,2022-08-03 12:15:03.318728,876357530,2022-08-02 00:00:00,464919,2048414885,1021605341,933522401,93287143,149226832,73349563,66065050,9812219,https://www.icmr.gov.in/,17135,47,19823,1773757,315380,111917,2201054,7455,20220,234796,262471,883,2118,4,,,1332900000,West Bengal,96906000
