"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19870","19507","96","267"
"2","Chengalpattu","234520","230666","1200","2654"
"3","Chennai","748811","736768","2987","9056"
"4","Coimbatore","328858","323871","2375","2612"
"5","Cuddalore","74144","72952","299","893"
"6","Dharmapuri","36124","35674","167","283"
"7","Dindigul","37434","36661","108","665"
"8","Erode","132420","130772","915","733"
"9","Kallakurichi","36502","36155","132","215"
"10","Kancheepuram","94179","92469","408","1302"
"11","Kanyakumari","86058","84384","590","1084"
"12","Karur","29708","29176","160","372"
"13","Krishnagiri","59522","58836","316","370"
"14","Madurai","90949","89557","157","1235"
"15","Mayiladuthurai","26475","26116","31","328"
"16","Nagapattinam","25409","24880","155","374"
"17","Namakkal","67855","66887","435","533"
"18","Nilgiris","41832","41294","312","226"
"19","Perambalur","14446","14163","34","249"
"20","Pudukottai","34423","33850","147","426"
"21","Ramanathapuram","24640","24190","83","367"
"22","Ranipet","53866","52925","154","787"
"23","Salem","127138","124612","766","1760"
"24","Sivagangai","23737","23370","148","219"
"25","Tenkasi","32719","32187","42","490"
"26","Thanjavur","92002","90579","385","1038"
"27","Theni","50576","49948","96","532"
"28","Thirupathur","35706","35016","57","633"
"29","Thiruvallur","147132","144480","716","1936"
"30","Thiruvannamalai","66723","65791","248","684"
"31","Thiruvarur","47944","47247","226","471"
"32","Thoothukudi","64892","64309","137","446"
"33","Tirunelveli","62696","62067","184","445"
"34","Tiruppur","129683","127956","675","1052"
"35","Trichy","94753","93052","542","1159"
"36","Vellore","57132","55841","129","1162"
"37","Villupuram","54522","53978","178","366"
"38","Virudhunagar","56756","56058","144","554"
"39","Airport Surveillance 
(International)","1241","1236","4","1"
"40","Airport Surveillance 
(Domestic)","1104","1103","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,44,929","33,91,011","15,938","37,980"
