,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-26,AR,Anjaw,,,,1084,3,1071,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
1,2022-01-26,AR,Changlang,,,,4164,22,3994,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
2,2022-01-26,AR,Upper Dibang Valley,,,,367,2,343,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
3,2022-01-26,AR,East Kameng,,,,1139,0,1115,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
4,2022-01-26,AR,East Siang,,,,3449,17,3293,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
5,2022-01-26,AR,Kamle,,,,531,0,517,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
6,2022-01-26,AR,Kra Daadi,,,,270,0,270,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
7,2022-01-26,AR,Kurung Kumey,,,,515,1,512,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
8,2022-01-26,AR,Lepa Rada,,,,921,3,883,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
9,2022-01-26,AR,Lohit,,,,3196,28,3020,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
10,2022-01-26,AR,Longding,,,,809,2,772,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
11,2022-01-26,AR,Lower Dibang Valley,,,,2738,11,2539,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
12,2022-01-26,AR,Lower Siang,,,,805,8,774,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
13,2022-01-26,AR,Lower Subansiri,,,,3246,15,3060,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
14,2022-01-26,AR,Namsai,,,,2499,17,2287,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
15,2022-01-26,AR,Pakke Kessang,,,,481,0,463,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
16,2022-01-26,AR,Papum Pare,,,,20844,98,19162,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
17,2022-01-26,AR,Shi Yomi,,,,299,0,277,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
18,2022-01-26,AR,Siang,,,,428,3,413,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
19,2022-01-26,AR,Tawang,,,,2745,21,2645,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
20,2022-01-26,AR,Tirap,,,,1220,5,1128,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
21,2022-01-26,AR,Upper Siang,,,,1075,1,1022,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
22,2022-01-26,AR,Upper Subansiri,,,,1984,6,1954,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
23,2022-01-26,AR,West Kameng,,,,4011,15,3776,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
24,2022-01-26,AR,West Siang,,,,1972,6,1909,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
25,2022-01-26,AR,Unknown,,,,0,0,0,,2022-01-27 11:55:49.712468,,,,60792,284,57199,1219235
