,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-09-14,JK,Anantnag,,,,23339,219,23110,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
1,2022-09-14,JK,Bandipora,,,,14142,119,14018,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
2,2022-09-14,JK,Baramulla,,,,41546,304,41180,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
3,2022-09-14,JK,Budgam,,,,36655,237,36409,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
4,2022-09-14,JK,Doda,,,,11857,144,11703,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
5,2022-09-14,JK,Ganderbal,,,,14019,86,13929,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
6,2022-09-14,JK,Jammu,,,,81152,1236,79859,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
7,2022-09-14,JK,Kathua,,,,11794,169,11621,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
8,2022-09-14,JK,Kishtwar,,,,6216,46,6164,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
9,2022-09-14,JK,Kulgam,,,,16923,121,16780,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
10,2022-09-14,JK,Kupwara,,,,23067,174,22881,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
11,2022-09-14,JK,Mirpur,,,,,,,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
12,2022-09-14,JK,Muzaffarabad,,,,,,,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
13,2022-09-14,JK,Pulwama,,,,18887,201,18670,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
14,2022-09-14,JK,Punch,,,,7948,111,7832,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
15,2022-09-14,JK,Rajouri,,,,13105,250,12852,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
16,2022-09-14,JK,Ramban,,,,8449,69,8378,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
17,2022-09-14,JK,Reasi,,,,8740,49,8687,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
18,2022-09-14,JK,Samba,,,,9365,128,9217,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
19,2022-09-14,JK,Shopiyan,,,,6379,60,6316,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
20,2022-09-14,JK,Srinagar,,,,109993,912,109040,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
21,2022-09-14,JK,Udhampur,,,,15265,149,15114,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
22,2022-09-14,JK,Unknown,,,,0,0,0,,2022-09-15 11:55:28.991223,,,,478841,4784,473760,26567724,0,0
