,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10025,9891,129,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,660160,328765,321975,9420,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,24,123,74,221,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2318705,2303227,14729,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,87283300,43073333,42694179,1515788,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,1891,198642,9428,209961,88,97,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64479,64151,296,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,1643842,890029,729400,24413,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,171,924,121,1216,2,7,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724170,716156,6639,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,43567384,23420696,19875309,271379,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,3321,25883,1661,30865,0,13,0,,,1332900000,Assam,34293000
4,Bihar,830334,817978,12255,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,121572743,66655629,54108072,809042,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,29617,127364,3246,160227,13,39,0,,,1332900000,Bihar,119520000
5,Chandigarh,91834,90611,1165,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,2044684,1125496,893789,25399,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,158,795,130,1083,8,9,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151717,1137177,14034,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,37319575,19698872,17221148,399555,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,7375,56035,4100,67510,59,101,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11440,11436,4,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,1363855,755513,600136,8206,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,57,329,21,407,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1862467,1835390,26140,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,31704075,17326676,13938363,439036,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,3779,25058,2834,31671,212,260,0,,,1332900000,Delhi,19814000
9,Goa,245174,241237,3830,2022-03-11,TT,42984261,515714,42426328,2022-03-11 12:21:07.717630,776894810,2022-03-10 00:00:00,812365,1796302871,968242879,808248348,19811644,2653808,1393404,1229108,31296,https://www.icmr.gov.in/,4194,255,6208,92073,1551067,200058,1843198,278,1499,151,1928,12,24,1,,,1332900000,Goa,1540000
