Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-03-11,HP,Bilaspur,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,18215,95,18095,,2022-03-11 21:55:40.302710,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,1
2022-03-11,HP,Chamba,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,15966,169,15719,,2022-03-11 21:55:40.302725,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,2
2022-03-11,HP,Hamirpur,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,23284,327,22925,,2022-03-11 21:55:40.302727,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,1
2022-03-11,HP,Kangra,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,63583,1245,62208,,2022-03-11 21:55:40.302728,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,7
2022-03-11,HP,Kinnaur,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,4425,41,4380,,2022-03-11 21:55:40.302729,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,0
2022-03-11,HP,Kullu,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,11944,162,11776,,2022-03-11 21:55:40.302731,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,2
2022-03-11,HP,Lahaul and Spiti,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,3153,18,3135,,2022-03-11 21:55:40.302732,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,0
2022-03-11,HP,Mandi,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,38736,501,38146,,2022-03-11 21:55:40.302733,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,0
2022-03-11,HP,Shimla,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,35609,714,34845,,2022-03-11 21:55:40.302736,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,4
2022-03-11,HP,Sirmaur,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,19849,221,19613,,2022-03-11 21:55:40.302738,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,0
2022-03-11,HP,Solan,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,30590,335,30233,,2022-03-11 21:55:40.302739,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,0
2022-03-11,HP,Una,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,18676,278,18376,,2022-03-11 21:55:40.302741,2022-03-11 17:00:00+05:30,https://twitter.com/nhm_hp,,284030,4106,279451,,19,2
