Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-01,HP,Bilaspur,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,19074,96,18575,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,1
2022-08-01,HP,Chamba,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,17646,179,17122,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,2
2022-08-01,HP,Hamirpur,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,24540,331,23730,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,1
2022-08-01,HP,Kangra,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,67698,1252,65123,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,7
2022-08-01,HP,Kinnaur,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,4750,41,4619,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,0
2022-08-01,HP,Kullu,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,12743,163,12344,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,2
2022-08-01,HP,Lahaul and Spiti,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,3385,18,3317,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,0
2022-08-01,HP,Mandi,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,41331,507,39764,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,0
2022-08-01,HP,Shimla,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,37994,718,36410,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,4
2022-08-01,HP,Sirmaur,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,20606,221,20163,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,0
2022-08-01,HP,Solan,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,31347,336,30769,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,0
2022-08-01,HP,Una,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,19266,282,18708,,2022-08-01 19:55:37.939906,2022-08-01 17:00:00+05:30,https://twitter.com/nhm_hp,,300380,4144,290644,,19,2
