,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-03,UT,Almora,,,,17151,200,15891,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1051
1,2022-10-03,UT,Bageshwar,,,,7932,61,7737,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,130
2,2022-10-03,UT,Chamoli,,,,15622,65,15217,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,337
3,2022-10-03,UT,Champawat,,,,9675,55,9401,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,216
4,2022-10-03,UT,Dehradun,,,,151761,3737,146791,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1070
5,2022-10-03,UT,Haridwar,,,,65683,1056,62945,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1643
6,2022-10-03,UT,Nainital,,,,52880,980,51619,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,197
7,2022-10-03,UT,Pauri Garhwal,,,,23342,336,21257,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1742
8,2022-10-03,UT,Pithoragarh,,,,13057,186,12596,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,262
9,2022-10-03,UT,Rudraprayag,,,,11864,108,11456,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,300
10,2022-10-03,UT,Tehri Garhwal,,,,18470,118,16991,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1354
11,2022-10-03,UT,Udham Singh Nagar,,,,47301,769,45344,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,1158
12,2022-10-03,UT,Uttarkashi,,,,14487,80,13870,,2022-10-04 11:57:47.827207,,,,449225,7751,431115,10156032.0,9993,533
