Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-03-13,HP,Bilaspur,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,18217,95,18099,,2022-03-13 21:55:39.280588,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,1
2022-03-13,HP,Chamba,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,15976,169,15731,,2022-03-13 21:55:39.280608,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,2
2022-03-13,HP,Hamirpur,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,23288,327,22930,,2022-03-13 21:55:39.280610,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,1
2022-03-13,HP,Kangra,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,63603,1245,62228,,2022-03-13 21:55:39.280612,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,7
2022-03-13,HP,Kinnaur,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,4425,41,4380,,2022-03-13 21:55:39.280614,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,0
2022-03-13,HP,Kullu,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,11945,162,11776,,2022-03-13 21:55:39.280616,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,3
2022-03-13,HP,Lahaul and Spiti,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,3153,18,3135,,2022-03-13 21:55:39.280618,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,0
2022-03-13,HP,Mandi,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,38745,502,38155,,2022-03-13 21:55:39.280620,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,0
2022-03-13,HP,Shimla,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,35622,714,34857,,2022-03-13 21:55:39.280624,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,4
2022-03-13,HP,Sirmaur,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,19850,221,19616,,2022-03-13 21:55:39.280626,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,0
2022-03-13,HP,Solan,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,30595,335,30242,,2022-03-13 21:55:39.280629,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,0
2022-03-13,HP,Una,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,18679,278,18380,,2022-03-13 21:55:39.280631,2022-03-13 17:00:00+05:30,https://twitter.com/nhm_hp,,284098,4107,279529,,20,2
