,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-13,ML,East Garo Hills,,,,2045,17,2025,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
1,2022-03-13,ML,East Jaintia Hills,,,,2609,37,2567,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
2,2022-03-13,ML,East Khasi Hills,,,,47042,1074,45953,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
3,2022-03-13,ML,Eastern West Khasi Hills,,,,140,8,132,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
4,2022-03-13,ML,North Garo Hills,,,,1879,9,1867,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
5,2022-03-13,ML,Ri-Bhoi,,,,10299,97,10187,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
6,2022-03-13,ML,South Garo Hills,,,,1341,13,1324,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
7,2022-03-13,ML,South West Garo Hills,,,,2089,20,2067,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
8,2022-03-13,ML,South West Khasi Hills,,,,2696,19,2674,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
9,2022-03-13,ML,West Garo Hills,,,,10708,80,10615,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
10,2022-03-13,ML,West Jaintia Hills,,,,7178,139,7023,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
11,2022-03-13,ML,West Khasi Hills,,,,5644,76,5563,,2022-03-14T11:52:55.033816+05:30,,,,93670,1589,91997,,0,0
