TT|2022-02-22 07:55:10.521987|GetSource|ERR|File Not Found
TT|2022-02-22 09:55:10.022077|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 09:55:24.413600|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 11:55:09.701767|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 11:55:25.508385|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 19:55:09.289779|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 19:55:44.318534|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 20:55:09.067690|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 20:55:28.984308|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 21:55:10.231751|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 21:55:32.263951|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 22:55:10.964767|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 22:55:29.627745|ExtractFromHTML|OK|COMPLETED
TT|2022-02-22 23:55:11.344603|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-22 23:55:30.702134|ExtractFromHTML|OK|COMPLETED
TT|2022-02-23 07:55:10.124051|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-23 09:55:09.775456|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
