Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,Column 19
2022-07-05,JK,Srinagar,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,103001,908,101935,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Baramulla,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,37684,304,37370,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Budgam,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,34862,237,34624,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Pulwama,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,18433,201,18230,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Kupwara,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,21790,174,21602,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Anantnag,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,22439,219,22219,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Bandipora,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,13689,119,13570,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Ganderbal,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,13630,84,13546,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Kulgam,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,16333,119,16211,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Shopiyan,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,6309,60,6247,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Jammu,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,77061,1227,75510,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Udhampur,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,14803,147,14644,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Rajouri,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,12822,249,12567,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Doda,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,11535,144,11391,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Kathua,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,11465,167,11261,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Samba,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,9125,125,8989,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Kishtwar,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,5897,46,5849,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Punch,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,7749,110,7633,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Ramban,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,8144,69,8070,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
2022-07-05,JK,Reasi,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,8704,48,8656,,2022-07-05 19:55:54.488220,2022-07-05 17:00:00+05:30,https://twitter.com/diprjk,,455475,4757,450124,25817660,
