,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10053,9918,129,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,709814,343288,340521,26005,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,190,44,68,302,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2320060,2305224,14731,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,96090426,44625661,47462348,4002417,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,330,4250,31692,36272,22,14,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64509,64212,296,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,1714740,913958,767007,33775,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,655,574,155,1384,1,2,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724243,716246,7986,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,45732721,24330247,20890831,511643,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,41218,56524,12256,109998,1,3,0,,,1332900000,Assam,34293000
4,Bihar,830880,818546,12256,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,133494171,70873452,60487722,2132997,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,26936,105662,67449,200047,14,18,0,,,1332900000,Bihar,119520000
5,Chandigarh,92617,91316,1165,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,2184632,1176431,959045,49156,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,56,470,164,690,25,20,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152566,1138442,14035,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,39679424,20688413,18421536,569475,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,4277,17923,4239,26439,23,10,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,1412656,776752,622201,13703,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,39,83,107,229,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1910613,1882623,26216,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,34476486,18079396,15160111,1236979,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,3060,8003,13241,24304,622,537,2,,,1332900000,Delhi,19814000
9,Goa,246259,242026,3832,2022-06-10,TT,43205106,524747,42644092,2022-06-10 12:22:14.987462,854198288,2022-06-09 00:00:00,335050,1946561430,1013049883,896856631,36654916,2770211,1433596,1280697,55918,https://www.icmr.gov.in/,7584,24,3791,353931,1085493,221110,1660534,113,384,555,1052,67,42,0,,,1332900000,Goa,1540000
