,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,1277621,1266562,11043,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,127917501,54390581,54015825,19511095,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,655,1695,40362,42712,6,1,0,,,1332900000,Gujarat,67936000
11,Haryana,1056658,1045904,10714,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,45471129,23674646,19829546,1966937,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,47,95,210,352,3,1,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312696,308467,4213,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,15279581,6645441,6324416,2309724,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,4,2,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479445,474649,4785,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,24740280,11371936,11766677,1601667,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,28,25,41,94,1,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442574,437243,5331,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,43760407,23960881,17802251,1997275,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,278,1522,1473,3273,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4072553,4032141,40309,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,121212812,55162861,55338624,10711327,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,339,1858,19935,22132,17,36,1,,,1332900000,Karnataka,65798000
16,Kerala,6829272,6756419,71570,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,57488306,29148291,25263691,3076324,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,51,166,303,520,23,40,0,,,1332900000,Kerala,35125000
17,Ladakh,29417,29185,231,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,565643,238274,204003,123366,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,145017,61807,60497,22713,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8136978,7988421,148420,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,177765880,91657406,76578766,9529708,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,407,967,1534,2908,33,29,1,,,1332900000,Maharashtra,122153000
20,Manipur,139924,137775,2149,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,3266193,1648835,1338242,279116,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,17,26,0,43,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96786,95161,1624,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,2621178,1446391,1087076,87711,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,21,1,0,22,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238964,238238,726,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,1790818,894207,749419,147192,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054937,1044155,10777,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,133609235,60746424,59206585,13656226,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,43,136,754,933,3,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35204,782,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,1737603,923544,744359,69700,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,1,0,0,1,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336596,1327312,9205,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,81450252,35250351,33000998,13198903,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,6,6,59,71,1,6,0,,,1332900000,Odisha,43671000
26,Puducherry,175636,173607,1975,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,2273582,994548,867947,411087,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,19,0,,,1332900000,Puducherry,1504000
27,Punjab,784294,764976,19289,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,46983568,24155515,20979416,1848637,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,99,206,426,731,12,12,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315564,1305907,9653,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,115444524,57025131,50963588,7455805,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,613,4493,6097,11203,0,1,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44321,43820,499,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,1360447,591875,554656,213916,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3594578,3556474,38049,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,127474851,61207470,57196624,9070757,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,34,43,85,162,5,8,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,841456,837319,4111,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,77290158,32442512,31541224,13306422,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,150,142,6747,7039,3,4,0,,,1332900000,Telangana,37220000
32,Tripura,108034,107094,940,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,5916711,2916681,2523558,476472,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,0,0,0,0,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2128156,2104506,23634,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,390685919,176964882,168823593,44897444,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,143,187,437,767,2,4,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,449431,441665,7753,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,20059279,9116093,8724357,2218829,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,63,19,188,270,2,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2118703,2097117,21532,2023-01-18,TT,44681371,530728,44148645,2023-01-18 16:00:02.783066,913668070,2023-01-17 00:00:00,175392,2201829958,1027255336,951359537,223215085,155982347,73523344,66694018,15764985,https://www.icmr.gov.in/,138,2,173,78050,11948,3150,93148,27,69,261,357,7,3,0,,,1332900000,West Bengal,96906000
