TT|2023-11-07 07:55:04.962307|GetSource|ERR|File Not Found
TT|2023-11-07 09:55:04.899189|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-07 09:59:34.672470|ExtractFromHTML|OK|COMPLETED
TT|2023-11-07 11:55:05.379907|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-07 11:57:28.355283|ExtractFromHTML|OK|COMPLETED
TT|2023-11-07 13:55:04.863919|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-07 13:57:27.052785|ExtractFromHTML|OK|COMPLETED
TT|2023-11-07 15:55:05.673547|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-07 15:57:37.564737|ExtractFromHTML|OK|COMPLETED
TT|2023-11-07 17:55:05.034763|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-07 17:57:26.995198|ExtractFromHTML|OK|COMPLETED
TT|2023-11-08 07:55:06.377842|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-08 09:55:05.323913|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-08 11:55:05.553984|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
