,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-06-28,HR,Gurugram,,,,282164.0,1007.0,280062 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
3,2022-06-28,HR,Faridabad,,,,131702.0,741.0,130393 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
4,2022-06-28,HR,Hisar,,,,62390.0,1175.0,61141 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
5,2022-06-28,HR,Sonipat,,,,58879.0,276.0,58556 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
6,2022-06-28,HR,Karnal,,,,48451.0,596.0,47746 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
7,2022-06-28,HR,Panchkula,,,,45009.0,415.0,44374 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
8,2022-06-28,HR,Ambala,,,,40983.0,542.0,40340 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
9,2022-06-28,HR,Panipat,,,,36196.0,672.0,35470,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
10,2022-06-28,HR,Sirsa,,,,33496.0,539.0,32932 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
11,2022-06-28,HR,Rohtak,,,,32190.0,537.0,31537 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
12,2022-06-28,HR,Yamunanagar,,,,30745.0,455.0,30266,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
13,2022-06-28,HR,Kurukshetra,,,,26962.0,398.0,26519 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
14,2022-06-28,HR,Bhiwani,,,,26609.0,665.0,25925 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
15,2022-06-28,HR,Mahendragarh,,,,24779.0,165.0,24589,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
16,2022-06-28,HR,Rewari,,,,24710.0,224.0,24478 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
17,2022-06-28,HR,Jind,,,,24450.0,542.0,23875 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
18,2022-06-28,HR,Jhajjar,,,,23594.0,350.0,23216 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
19,2022-06-28,HR,Fatehabad,,,,20106.0,498.0,19594 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
20,2022-06-28,HR,Kaithal,,,,14327.0,371.0,13922 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
21,2022-06-28,HR,Palwal,,,,13527.0,170.0,13348 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
22,2022-06-28,HR,Dadri,,,,7482.0,145.0,7337 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
23,2022-06-28,HR,Nuh,,,,6130.0,139.0,5990 ,,2022-07-16T17:07:20.677372+05:30,,,,1014881.0,10622.0,1001610 ,18053231,0,0
