,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,991263,347616,353284,290363,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339088,2324353,14733,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,110956097,44703934,47578495,18673668,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,4,4,0,8,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,1924518,961347,821814,141357,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,50327673,24812694,22145087,3369892,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,19,235,124,378,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851421,839116,12303,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,157259634,73480329,67901358,15877947,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,167,153,317,637,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99364,98180,1182,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,2286864,1185444,987560,113860,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,7,153,7,167,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177789,1163636,14146,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,49167382,21267617,20343622,7556143,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,5,4,1,10,4,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,1579624,782321,636924,160379,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007479,1980940,26523,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,37400250,18295556,15715027,3389667,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,42,63,122,227,5,10,0,,,1332900000,Delhi,19814000
9,Goa,259145,255119,4013,2023-02-24,TT,44685619,530764,44152839,2023-02-24 12:00:03.648885,918324498,2023-02-23 00:00:00,107631,2206341019,1027371184,951874189,227095646,2874249,1440016,1295696,138537,https://www.icmr.gov.in/,169,1,152,3264,2499,924,6687,0,0,0,0,3,1,0,,,1332900000,Goa,1540000
