Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Ajmer,17,0,2,574,23094,3027,0,68.0,0.0,15.0,10820.0,29012.0,32579.0,2584913,,,,37947,410,37459,663313,1848098,1578334,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Alwar,17,0,0,385,28580,11366,0,68.0,0.0,4.0,9198.0,76010.0,126359.0,3671999,,,,59814,307,59439,1326147,2592556,1829546,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Banswara,1,0,0,154,15662,2188,0,3.0,0.0,0.0,4001.0,43368.0,42636.0,1798194,,,,10008,104,9901,256787,1195664,867226,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Baran,0,0,0,119,11216,3056,0,0.0,0.0,0.0,3580.0,18662.0,36500.0,1223921,,,,12000,61,11939,179673,841176,618347,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Barmer,0,0,1,344,19931,7460,0,1.0,0.0,3.0,2543.0,61706.0,91046.0,2604453,,,,15587,186,15400,344548,1657218,1130843,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Bharatpur,5,0,0,155,12547,6826,0,15.0,0.0,2.0,5567.0,44825.0,90596.0,2549121,,,,19620,260,19346,399144,1556982,999722,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Bhilwara,6,0,2,282,19295,3733,0,30.0,0.0,8.0,6760.0,30272.0,69139.0,2410459,,,,29829,156,29637,421725,1637089,1309124,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Bikaner,5,0,4,360,24254,6493,0,36.0,0.0,9.0,5505.0,47399.0,88871.0,2367745,,,,40458,546,39863,621210,1596326,1203182,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Bundi,0,0,0,18,15167,1134,0,0.0,0.0,0.0,2504.0,19723.0,41846.0,1113725,,,,7967,48,7919,189053,862589,678697,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
2022-01-03,RJ,550,0,38,14848,546673,170236,0,1894.0,1.0,163.0,205846.0,1270635.0,1814540.0,Chittorgarh,1,0,0,389,8709,2455,0,4.0,0.0,0.0,4323.0,24935.0,27454.0,1544392,,,,19813,139,19670,380510,1128567,908944,2022-01-03T23:56:13.050670+05:30,77264000,,,,957433,8964,946385,16285431,47205908,35443095
