,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Bilaspur,10,0,4,,3925,21,0,23,38.0,0.0,43.0,0.0,4065.0,513.0,0,382056,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,14701,90,14569,,331800,321961,0,1,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
1,1,1,1,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Chamba,8,0,0,,5586,45,0,1,12.0,1.0,2.0,0.0,5700.0,525.0,0,518844,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,13752,161,13577,,380589,357666,0,2,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
2,2,2,2,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Hamirpur,9,1,0,,5746,45,0,45,32.0,1.0,35.0,0.0,5992.0,751.0,0,454293,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,18107,308,17757,,389748,365076,0,1,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
3,3,3,3,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Kangra,43,0,13,,21124,31,0,60,210.0,2.0,75.0,0.0,21868.0,2690.0,0,1507223,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,52467,1180,51057,,1227719,1155060,0,5,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
4,4,4,4,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Kinnaur,1,0,0,,423,0,0,3,4.0,0.0,2.0,0.0,507.0,325.0,0,84298,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,3535,39,3492,,80614,69450,0,0,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
5,5,5,5,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Kullu,8,0,1,,10807,0,0,4,39.0,0.0,3.0,0.0,11098.0,1302.0,0,437474,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,9790,158,9590,,374440,331708,0,14,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,12.0
6,6,6,6,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Lahaul and Spiti,2,0,0,,444,0,0,2,6.0,0.0,2.0,0.0,447.0,23.0,0,31528,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,2968,18,2944,,32612,25633,0,0,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
7,7,7,7,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Mandi,7,0,2,,14728,0,0,53,21.0,0.0,26.0,0.0,15010.0,1013.0,0,999518,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,32126,463,31637,,808253,747342,0,0,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
8,8,8,8,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Shimla,15,0,6,,7386,337,0,42,95.0,2.0,33.0,0.0,8385.0,3283.0,0,813384,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,28207,657,27449,,708959,654268,0,4,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
9,9,9,9,2022-01-03,HP,137,1,37,0,92410,1900,0,321,573.0,6.0,278.0,0,97235.0,19022.0,0.0,Sirmaur,1,0,0,,8709,126,0,1,16.0,0.0,0.0,0.0,9099.0,1452.0,0,530164,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,15490,211,15260,,449011,417508,0,0,2022-01-03 23:56:01,7300000,2022-01-03 19:00:00+05:30,https://twitter.com/nhm_hp,,229153,3862,224641,,5953932,5503771,0,29,12.0,0.0
