,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Andaman and Nicobar Islands,20,0,3,0,1323,486,4,47.0,0.0,14.0,0.0,1705.0,2797.0,397000,0,0,0,7763,129,7593,0,300970,294269,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
1,1,1,1,1,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Andhra Pradesh,122,1,103,0,593017,39484,903,1062.0,8.0,875.0,0.0,1052928.0,1335712.0,52221000,0,0,0,2077608,14498,2061832,0,40293642,30028040,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
2,2,2,2,2,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Arunachal Pradesh,9,0,2,0,2536,1059,9,18.0,2.0,11.0,0.0,3506.0,4292.0,1504000,0,0,0,55352,282,55047,0,807878,651598,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
3,3,3,3,3,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Assam,351,2,53,0,108977,80139,870,1185.0,9.0,647.0,0.0,137870.0,614715.0,34293000,0,0,0,621422,6167,612638,0,21845369,16024473,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
4,4,4,4,4,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Bihar,344,0,33,0,270972,191681,51,1391.0,1.0,121.0,0.0,679979.0,2282997.0,119520000,0,0,0,727873,12096,714391,0,58113414,42627884,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
5,5,5,5,5,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Chandigarh,75,0,13,0,7352,7619,72,355.0,1.0,74.0,0.0,34633.0,52807.0,1179000,0,0,0,66136,1079,64674,0,1002625,769772,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
6,6,6,6,6,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Chhattisgarh,698,0,29,0,278863,47125,168,1782.0,3.0,182.0,0.0,361654.0,538326.0,28724000,0,0,0,1009454,13601,993911,0,17921860,12369974,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
7,7,7,7,7,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,10189,1911,5,9.0,0.0,1.0,0.0,12670.0,17565.0,959000,0,0,0,10700,4,10687,0,708006,526889,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
8,8,8,8,8,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Delhi,4099,1,1509,0,92960,92636,540,14537.0,4.0,4836.0,0.0,381304.0,511763.0,19814000,0,0,0,1458220,25110,1422124,0,15361129,11300798,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
9,9,9,9,9,2022-01-03,TT,37379,124,11007,1478119,6602453,3503240,48520,160570.0,1727.0,62469.0,8350064.0,14652888.0,27771983.0,Goa,631,0,62,0,8092,3340,300,2084.0,4.0,305.0,0.0,10591.0,13103.0,1540000,0,0,0,182201,3523,176438,0,1309899,1109100,2022-01-04 12:53:05.337235,1332900000,2022-01-03 00:00:00,https://www.icmr.gov.in/,0,34960261,482017,34306414,682428595,854468915,612878229,0,0,0,0,0
