,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Kapurthala,12,0,0,,1675,2690,0,21,37.0,0.0,18.0,,5505.0,15067.0,0,817668,,,,17944,556,17353,,501691,314311,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
11,11,11,11,11,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Ludhiana,57,1,1,,5747,10662,0,18,179.0,2.0,26.0,,21893.0,46931.0,0,3487882,,,,87942,2119,85624,,2622670,1313665,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
12,12,12,12,12,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Mansa,0,0,0,,942,1696,0,0,-1.0,0.0,1.0,,4162.0,7666.0,0,768808,,,,15611,381,15230,,404989,176803,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
13,13,13,13,13,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Moga,5,0,0,,1783,3923,0,0,9.0,0.0,1.0,,6899.0,17595.0,0,992289,,,,8695,234,8451,,584833,328015,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
14,14,14,14,14,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Pathankot,51,0,10,,692,1941,0,25,284.0,0.0,53.0,,3296.0,10451.0,0,626154,,,,19360,434,18620,,444364,297652,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
15,15,15,15,15,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Patiala,140,0,0,,3460,5277,0,10,479.0,1.0,26.0,,14776.0,29033.0,0,2892282,,,,49524,1364,47669,,1110137,561730,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
16,16,16,16,16,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Rupnagar,5,0,0,,803,1577,0,7,11.0,0.0,4.0,,3491.0,8468.0,0,683349,,,,13022,428,12583,,403712,260256,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
17,17,17,17,17,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,S.A.S. Nagar,28,0,3,,3515,3654,0,34,168.0,1.0,32.0,,17555.0,25000.0,0,986147,,,,69274,1075,68008,,932863,546054,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
18,18,18,18,18,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Sangrur,12,0,3,,1579,1240,0,0,16.0,0.0,3.0,,7262.0,8378.0,0,1654408,,,,15789,875,14898,,794433,335290,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
19,19,19,19,19,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Shahid Bhagat Singh Nagar,1,0,1,,333,1305,0,5,15.0,1.0,8.0,,646.0,2399.0,0,614362,,,,11499,390,11097,,404620,263774,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
20,20,20,20,20,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Sri Muktsar Sahib,2,0,0,,890,1265,0,1,4.0,0.0,1.0,,3023.0,6521.0,0,902702,,,,18811,524,18283,,492124,201003,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
21,21,21,21,21,2022-01-03,PB,413,3,38,9477,42027,66500,0,225,1643.0,11.0,283.0,99247.0,176318.0,341469.0,0.0,Tarn Taran,3,0,0,,945,1718,0,8,12.0,0.0,1.0,,3241.0,8377.0,0,1120070,,,,8092,381,7698,,635947,269392,0,0,2022-01-25T02:02:12.078405+05:30,29859000,,,,605922,16651,587530,16866118,17183864,9417635,0,0,0.0,0
