"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","2","41196","0","40823","4","0","369","0"
"","2","Ballari","3","117333","7","115512","32","0","1787","2"
"","3","Belagavi","1","101780","1","100763","9","0","1006","2"
"","4","Bengaluru Rural","0","80348","5","79435","2","1","911","0"
"","5","Bengaluru urban*","102","1874515","83","1855758","1767","0","16989","1"
"","6","Bidar","0","30048","0","29623","1","0","420","4"
"","7","Chamarajanagara","0","44356","1","43815","2","0","528","11"
"","8","Chikkaballapura","0","56159","0","55687","9","0","462","1"
"","9","Chikkamagaluru","0","58075","0","57664","4","0","407","0"
"","10","Chitradurga","0","46567","0","46323","3","0","241","0"
"","11","Dakshina 
Kannada","3","137151","0","135284","6","0","1851","10"
"","12","Davanagere","0","58160","1","57530","2","0","628","0"
"","13","Dharwada","14","86282","1","84849","18","0","1408","7"
"","14","Gadag","0","30693","0","30354","0","0","339","0"
"","15","Hassana","3","145733","6","144416","7","0","1308","2"
"","16","Haveri","0","27193","0","26515","4","0","674","0"
"","17","Kalaburagi","3","77608","0","76704","14","0","890","0"
"","18","Kodagu","3","50834","7","50475","4","0","354","1"
"","19","Kolara","5","64154","0","63474","13","0","667","0"
"","20","Koppala","0","41573","0","41028","1","0","544","0"
"","21  Mandya","","1","102401","0","101687","2","0","712","0"
"","22  Mysuru","","13","233797","8","231191","34","0","2572","0"
"","23","Raichuru","0","46302","0","45930","3","0","369","0"
"","24","Ramanagara","2","31285","0","30935","1","1","349","0"
"","25","Shivamogga","5","84611","2","83453","13","0","1144","1"
"","26","Tumakuru","0","160871","2","159647","1","0","1223","0"
"","27","Udupi","4","96428","1","95865","13","0","550","0"
"","28","Uttara Kannada","3","71993","0","71171","4","0","818","0"
"","29","Vijayapura","1","41220","3","40689","9","0","522","0"
"","30","Yadagiri","0","30024","0","29813","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","168","4068726","128","4026446","1982","2","40256","42"
"^
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
* Block cases approved today. 
 
Date: 29-10 -2022 
Page 5 of 7","","","","","","","","","",""
