,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Ajmer,270,1,195,2777,4390,3447,2994,110,2203.0,1.0,928.0,16948.0,32872.0,27969.0,33072.0,2584913,,,,41121,412,38508,697475,1979886,1635037,33072,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
1,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Alwar,568,1,411,4900,7286,8699,1021,105,6172.0,2.0,1759.0,29327.0,70816.0,130454.0,18781.0,3671999,,,,67784,311,61304,1380098,2839804,2096478,18781,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
2,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Banswara,9,0,48,1103,2075,4213,396,3,487.0,0.0,147.0,6963.0,17015.0,17764.0,12931.0,1798194,,,,10684,104,10059,271365,1275595,916693,12931,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
3,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Baran,101,0,26,889,1635,5098,606,0,530.0,1.0,34.0,5870.0,13355.0,29206.0,10186.0,1223921,,,,12564,62,11973,191569,909142,678569,10186,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
4,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Barmer,239,0,234,1928,8511,5058,1509,3,2217.0,2.0,400.0,12124.0,47564.0,29467.0,13721.0,2604453,,,,18330,188,15801,364458,1817686,1203402,13721,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
5,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Bharatpur,536,0,363,2121,4240,14304,635,35,3120.0,0.0,957.0,12050.0,27168.0,203140.0,8013.0,2549121,,,,23721,260,20339,422114,1691287,1243104,8013,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
6,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Bhilwara,90,0,95,1852,4022,2903,1194,49,1647.0,0.0,498.0,11233.0,40692.0,46025.0,21701.0,2410459,,,,32082,156,30171,445607,1748792,1384204,21701,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
7,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Bikaner,358,1,307,3074,6085,5365,1621,46,3334.0,2.0,1346.0,17083.0,35930.0,31898.0,14216.0,2367745,,,,44949,548,41258,649800,1731352,1276131,14216,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
8,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Bundi,53,0,6,739,1195,4088,1569,0,251.0,0.0,40.0,4578.0,5909.0,21074.0,11367.0,1113725,,,,8282,48,7959,198856,915586,720512,11367,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
9,2022-01-18,RJ,9711,9,7056,80580,167482,162837,46068,2934,67968.0,41.0,29136.0,437853.0,1040515.0,1179924.0,480046.0,Chittorgarh,380,0,306,2384,3513,6310,2206,11,1855.0,0.0,964.0,12455.0,24144.0,20025.0,14966.0,1544392,,,,22346,139,20661,404667,1218813,954294,14966,0,2022-01-18T23:55:46.189541+05:30,77264000,,,,1056606,9019,978199,17171933,51242000,37928306,480046,0,0.0,0.0
