,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-18,ML,East Garo Hills,,,,1922,16,1902,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
1,2022-01-18,ML,East Jaintia Hills,,,,2478,32,2418,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
2,2022-01-18,ML,East Khasi Hills,,,,43508,1015,41502,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
3,2022-01-18,ML,North Garo Hills,,,,1690,8,1679,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
4,2022-01-18,ML,Ri-Bhoi,,,,9842,90,9668,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
5,2022-01-18,ML,South Garo Hills,,,,1223,12,1206,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
6,2022-01-18,ML,South West Garo Hills,,,,1880,18,1855,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
7,2022-01-18,ML,South West Khasi Hills,,,,2563,17,2536,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
8,2022-01-18,ML,West Garo Hills,,,,9291,73,9087,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
9,2022-01-18,ML,West Jaintia Hills,,,,6861,136,6697,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
10,2022-01-18,ML,West Khasi Hills,,,,5549,75,5447,,2022-01-18T23:55:41.469014+05:30,,,,86807,1492,83997,
