,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Ariyalur,54,0,14,,2797,2297,21,7,452.0,0.0,83.0,,6918.0,10132.0,658.0,752481,,,,17466,265,16780,,634705,436555,658,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
1,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Chengalpattu,2195,3,1753,,4388,4347,865,1058,16367.0,7.0,8352.0,,25587.0,20691.0,7625.0,2556244,,,,201478,2563,181930,,1663249,1129552,7625,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
2,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Chennai,8101,8,6528,,12728,12716,4657,5092,59264.0,59.0,33347.0,,76623.0,62595.0,30599.0,7100000,,,,660496,8748,590057,,5742665,4254222,30599,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
3,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Coimbatore,2238,5,786,,4152,5087,1136,607,11626.0,9.0,3597.0,,18617.0,25850.0,9342.0,3472578,,,,269050,2536,254920,,3037711,2136535,9342,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
4,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Cuddalore,314,0,98,,6817,4547,218,35,2003.0,1.0,366.0,,23954.0,19700.0,1775.0,2600880,,,,67096,877,64156,,2245520,1598632,1775,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
5,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Dharmapuri,173,0,57,,3789,1719,85,45,1053.0,0.0,263.0,,10622.0,6701.0,915.0,1502900,,,,30319,281,29040,,936891,581591,915,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
6,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Dindigul,98,0,32,,1617,3487,233,16,613.0,0.0,191.0,,6523.0,17084.0,2723.0,2161367,,,,34134,652,32935,,1732533,1234595,2723,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
7,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Erode,777,1,237,,1705,2630,280,219,3563.0,4.0,969.0,,7248.0,12098.0,2701.0,2259608,,,,112283,716,108201,,1689028,1188752,2701,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
8,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Kallakurichi,207,0,63,,3992,3173,88,49,955.0,0.0,301.0,,10902.0,14648.0,936.0,1370281,,,,32932,210,31739,,1017248,812230,936,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
9,2022-01-18,TN,23888,29,15036,141562,112296,103225,12533,10326,157599.0,152.0,71359.0,1031815.0,494482.0,507095.0,106332.0,Kancheepuram,763,1,546,,2504,1612,79,272,5075.0,5.0,2181.0,,11136.0,9579.0,1058.0,1166401,,,,83781,1277,77385,,815800,528348,1058,0,2022-01-18T23:55:49.298741+05:30,75695000,,,,2987254,37038,2789045,59830285,53535379,36606470,106332,0,0.0,0.0
