,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Alappuzha,1922,2,455,,2239,2310,2673,759.0,5039.0,37.0,1253.0,,20046.0,17961.0,17556.0,2121943,,,,333531,3912,327229,,1656301,1431848,17556,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
1,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Ernakulam,8113,82,4075,,8991,7460,4997,3147.0,21760.0,181.0,8679.0,,65086.0,38955.0,26154.0,3279860,,,,676897,6008,644617,,3149834,2523319,26154,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
2,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Idukki,1574,4,510,,959,1616,842,546.0,3730.0,6.0,1189.0,,8336.0,8333.0,4985.0,1107453,,,,163799,1035,157185,,920738,719237,4985,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
3,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Kannur,2270,15,671,,2340,3023,2912,1158.0,5774.0,62.0,1929.0,,20036.0,21780.0,19092.0,2525637,,,,301273,3714,292248,,2066024,1691809,19092,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
4,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Kasaragod,1180,6,333,,3954,205,201,280.0,2615.0,35.0,875.0,,17519.0,9844.0,6683.0,1302600,,,,147320,1041,141583,,990339,780549,6683,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
5,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Kollam,2868,3,1018,,2118,3041,2205,1069.0,6826.0,37.0,1366.0,,18725.0,22588.0,15436.0,2629703,,,,422462,4854,412154,,2113938,1715770,15436,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
6,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Kottayam,3234,14,467,,1368,3668,2854,1488.0,8762.0,21.0,2111.0,,14385.0,20423.0,19109.0,1979384,,,,357364,2884,344952,,1597655,1311810,19109,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
7,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Kozhikode,5010,6,1087,,8523,3061,1636,2044.0,12306.0,83.0,2969.0,,44949.0,34243.0,17623.0,3089543,,,,577227,4594,561454,,2531197,1983562,17623,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
8,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Malappuram,2310,11,307,,10602,7369,1519,803.0,5605.0,68.0,914.0,,73636.0,67387.0,13257.0,4110956,,,,586749,3818,577996,,3165554,2315469,13257,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
9,2022-01-18,KL,28481.0,122.0,7303.0,150113.0,55415,51774,31993,15742.0,129853.0,973.0,30803.0,483939.0,403221.0,345021.0,240399.0,Palakkad,2737,8,437,,5882,5585,2170,,6212.0,186.0,1202.0,,31480.0,34368.0,13839.0,2810892,,,,392347,4215,378668,,2212486,1739301,13839,0,2022-01-18 23:55:39.579646,35125000,2022-01-18 23:55:39.580583,,,5430258,51026,5236013,42621982,27519892,22113355,240399,0,0.0,0.0
