"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","4","40714","0","40335","11","0","368","0"
"","2","Ballari","3","115703","5","113866","70","0","1765","2"
"","3","Belagavi","9","100275","1","99216","53","0","1004","2"
"","4","Bengaluru Rural","3","79411","1","78473","31","0","907","0"
"","5","Bengaluru urban","1013","1821451","1104","1797577","6901","0","16972","1"
"","6","Bidar","2","29861","4","29418","19","0","420","4"
"","7","Chamarajanagara","6","43632","0","43085","12","0","524","11"
"","8","Chikkaballapura","1","55650","0","55172","16","0","461","1"
"","9","Chikkamagaluru","8","57308","4","56885","16","0","407","0"
"","10","Chitradurga","0","46401","2","46155","7","0","239","0"
"","11","Dakshina 
Kannada","8","136056","9","134137","67","0","1842","10"
"","12","Davanagere","1","57574","5","56944","7","0","623","0"
"","13","Dharwada","17","84376","29","82922","61","0","1386","7"
"","14","Gadag","2","30595","1","30255","3","0","337","0"
"","15","Hassana","13","143962","6","142622","31","0","1307","2"
"","16","Haveri","1","26865","0","26191","5","0","669","0"
"","17","Kalaburagi","2","76690","1","75778","30","0","882","0"
"","18","Kodagu","4","49270","2","48913","4","0","352","1"
"","19","Kolara","6","63154","8","62467","22","0","665","0"
"","20","Koppala","1","41296","1","40749","9","0","538","0"
"","21  Mandya","","3","101532","1","100805","16","0","711","0"
"","22  Mysuru","","24","230014","16","227357","97","0","2560","0"
"","23","Raichuru","1","45475","0","45105","6","0","364","0"
"","24","Ramanagara","0","29852","3","29496","9","0","347","0"
"","25","Shivamogga","5","83422","0","82263","29","0","1129","1"
"","26","Tumakuru","10","159961","4","158710","33","0","1218","0"
"","27","Udupi","1","95778","3","95207","25","0","546","0"
"","28","Uttara Kannada","3","71269","4","70440","19","0","810","0"
"","29","Vijayapura","0","41026","0","40498","7","0","521","0"
"","30","Yadagiri","0","29970","0","29757","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1151","3988579","1214","3940831","7617","0","40089","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 19-07-2022 
Page 5 of 8","","","","","","","","","",""
