,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-02-12,RJ,Ajmer,,,,49063,434,47797,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
1,2022-02-12,RJ,Alwar,,,,83746,319,82416,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
2,2022-02-12,RJ,Banswara,,,,13974,106,13038,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
3,2022-02-12,RJ,Baran,,,,15008,63,14612,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
4,2022-02-12,RJ,Barmer,,,,21336,199,20810,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
5,2022-02-12,RJ,Bharatpur,,,,31141,270,30467,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
6,2022-02-12,RJ,Bhilwara,,,,37811,161,36787,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
7,2022-02-12,RJ,Bikaner,,,,49302,578,48245,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
8,2022-02-12,RJ,BSF Camp,,,,,,,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
9,2022-02-12,RJ,Bundi,,,,9652,55,9459,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
10,2022-02-12,RJ,Chittorgarh,,,,29150,140,28883,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
11,2022-02-12,RJ,Churu,,,,20454,113,19917,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
12,2022-02-12,RJ,Dausa,,,,15661,75,15397,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
13,2022-02-12,RJ,Dholpur,,,,13627,49,13359,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
14,2022-02-12,RJ,Dungarpur,,,,25319,134,24764,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
15,2022-02-12,RJ,Evacuees,,,,,,,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
16,2022-02-12,RJ,Ganganagar,,,,27506,156,26047,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
17,2022-02-12,RJ,Hanumangarh,,,,22180,114,21702,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
18,2022-02-12,RJ,Italians,,,,,,,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
19,2022-02-12,RJ,Jaipur,,,,268447,2098,259937,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
20,2022-02-12,RJ,Jaisalmer,,,,16801,68,16262,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
21,2022-02-12,RJ,Jalore,,,,10498,77,10369,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
22,2022-02-12,RJ,Jhalawar,,,,17420,203,16978,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
23,2022-02-12,RJ,Jhunjhunu,,,,18625,178,17852,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
24,2022-02-12,RJ,Jodhpur,,,,139569,1159,137133,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
25,2022-02-12,RJ,Karauli,,,,8685,83,8453,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
26,2022-02-12,RJ,Kota,,,,69450,471,68130,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
27,2022-02-12,RJ,Nagaur,,,,22858,194,22006,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
28,2022-02-12,RJ,Other State,,,,,,,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
29,2022-02-12,RJ,Pali,,,,35636,296,35299,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
30,2022-02-12,RJ,Pratapgarh,,,,11600,65,10953,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
31,2022-02-12,RJ,Rajsamand,,,,22199,176,21214,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
32,2022-02-12,RJ,Sawai Madhopur,,,,15569,64,15066,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
33,2022-02-12,RJ,Sikar,,,,37611,359,36332,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
34,2022-02-12,RJ,Sirohi,,,,16996,88,16431,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
35,2022-02-12,RJ,Tonk,,,,13101,99,12630,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
36,2022-02-12,RJ,Udaipur,,,,73274,773,71703,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
37,2022-02-12,RJ,Unknown,,,,0,0,0,,2022-02-13 12:50:31.517041,,,,1263606,9456,1230746,18467797
