,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Ajmer,103,0,17,2462,7020,2937,20,374.0,0.0,38.0,13157.0,86477.0,19977.0,2584913,,,,38274,410,37490,672571,1910521,1592340,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
1,1,1,1,1,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Alwar,219,0,7,3393,9915,12059,4,523.0,0.0,19.0,14069.0,134355.0,72989.0,3671999,,,,60295,307,59454,1337038,2689872,1871342,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
2,2,2,2,2,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Banswara,18,0,0,1013,4386,3900,0,40.0,0.0,0.0,5490.0,61378.0,33980.0,1798194,,,,10045,104,9901,260979,1238858,885735,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
3,3,3,3,3,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Baran,0,0,0,650,7604,4361,0,4.0,0.0,0.0,4461.0,43607.0,19118.0,1223921,,,,12004,61,11939,182968,872280,629867,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
4,4,4,4,4,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Barmer,30,0,0,869,16375,5698,3,51.0,0.0,1.0,4429.0,82562.0,40190.0,2604453,,,,15637,186,15400,347947,1712803,1151651,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
5,5,5,5,5,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Bharatpur,57,0,4,1520,6201,4146,1,206.0,0.0,5.0,7584.0,93100.0,27761.0,2549121,,,,19812,260,19350,404751,1634696,1013721,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
6,6,6,6,6,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Bhilwara,96,0,0,1749,11717,3420,9,203.0,0.0,16.0,8904.0,74552.0,20174.0,2410459,,,,30011,156,29649,428274,1691468,1322325,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
7,7,7,7,7,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Bikaner,187,0,0,1657,9112,5022,12,328.0,0.0,41.0,6935.0,86940.0,42215.0,2367745,,,,40773,546,39897,626140,1654145,1224335,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
8,8,8,8,8,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Bundi,10,0,0,561,3877,3152,0,10.0,0.0,0.0,3696.0,54235.0,16480.0,1113725,,,,7977,48,7919,191893,900865,688021,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
9,9,9,9,9,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Chittorgarh,85,0,2,1466,4390,2405,0,199.0,0.0,2.0,8266.0,59803.0,19056.0,1544392,,,,20008,139,19672,386900,1179095,924182,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
10,10,10,10,10,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Churu,8,0,0,2282,13272,7807,0,10.0,0.0,1.0,8819.0,92706.0,30643.0,2041172,,,,16734,108,16616,351649,1491000,1165274,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
11,11,11,11,11,2022-01-07,RJ,3300,2,279,57639,334044,185275,184,10182.0,5.0,853.0,301737.0,2558660.0,1034840.0,Dausa,5,0,2,834,8284,3671,0,13.0,0.0,2.0,5291.0,58731.0,20237.0,1637226,,,,13371,62,13296,230666,1063283,757958,2022-01-07T23:56:28.651642+05:30,77264000,,,,966409,8969,947153,16511184,49105721,36061069,0,0,0,0,0
