,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,East Garo Hills,0,0,0,,96,78,0,4.0,0.0,0.0,0.0,,470.0,368.0,0,317618,,,,1918,16,1902,,61664,36299,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
1,1,1,1,1,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,East Jaintia Hills,0,0,1,,264,126,0,2.0,1.0,0.0,3.0,,789.0,722.0,0,122436,,,,2450,32,2417,,70498,51539,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
2,2,2,2,2,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,East Khasi Hills,55,0,11,,2459,1108,0,21.0,219.0,1.0,51.0,,7068.0,3892.0,0,824059,,,,42168,1009,40939,,342020,280785,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
3,3,3,3,3,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,North Garo Hills,1,0,0,,237,175,0,1.0,1.0,0.0,1.0,,557.0,742.0,0,118325,,,,1687,8,1678,,69557,45875,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
4,4,4,4,4,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,Ri-Bhoi,3,0,1,,0,0,0,,7.0,0.0,4.0,,0.0,0.0,0,0,,,,9751,90,9654,,0,0,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
5,5,5,5,5,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,South Garo Hills,0,0,0,,32,61,0,0.0,0.0,0.0,0.0,,160.0,213.0,0,142574,,,,1218,12,1206,,48922,29727,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
6,6,6,6,6,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,South West Garo Hills,0,0,0,,391,269,0,0.0,0.0,0.0,0.0,,1188.0,542.0,0,172495,,,,1873,18,1855,,87331,58743,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
7,7,7,7,7,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,South West Khasi Hills,0,0,0,,34,57,0,0.0,3.0,0.0,0.0,,187.0,267.0,0,110152,,,,2553,17,2533,,36132,25033,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
8,8,8,8,8,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,West Garo Hills,3,0,1,,390,286,0,-9080.0,19.0,0.0,3.0,,1487.0,987.0,0,642923,,,,9115,73,9020,,230962,164018,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
9,9,9,9,9,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,West Jaintia Hills,1,0,0,,496,226,0,2265.0,7.0,0.0,0.0,,1448.0,932.0,0,270352,,,,6831,136,6688,,99406,70887,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
10,10,10,10,10,2022-01-07,ML,64,0,14,0,4962,2747,0,43.0,258.0,1.0,62.0,,15232.0,10272.0,0.0,West Khasi Hills,1,0,0,,304,195,0,1304.0,1.0,0.0,0.0,,1044.0,851.0,0,385601,,,,5521,74,5446,,87314,58510,0,0,2022-01-07T23:56:23.811277+05:30,3224000,,,,85085,1485,83338,,1248991,895168,0,0,0.0,0
