,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Amritsar,276,0,16,,6717,7223,0,7,593.0,0.0,22.0,,37019.0,40617.0,0,2490891,,,,48064,1599,45879,,1489088,804666,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
1,1,1,1,1,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Barnala,11,0,0,,881,2181,0,2,33.0,4.0,3.0,,3688.0,8772.0,0,596294,,,,5993,248,5710,,360517,172941,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
2,2,2,2,2,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Bathinda,149,0,10,,6763,7904,0,3,307.0,0.0,18.0,,29066.0,30093.0,0,1388859,,,,42165,1049,40785,,712644,356266,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
3,3,3,3,3,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Faridkot,20,0,0,,1876,3612,0,3,38.0,1.0,5.0,,9152.0,15795.0,0,618008,,,,14002,321,13644,,361941,213586,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
4,4,4,4,4,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Fatehgarh Sahib,104,0,2,,2317,3443,0,5,295.0,0.0,9.0,,10735.0,16721.0,0,599814,,,,9214,338,8582,,386364,224253,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
5,5,5,5,5,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Fazilka,11,0,1,,1038,1838,0,4,32.0,0.0,3.0,,5277.0,9451.0,0,1180483,,,,20324,531,19758,,568522,275685,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
6,6,6,6,6,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Ferozepur,16,0,0,,1916,4284,0,3,65.0,0.0,1.0,,6090.0,11640.0,0,2026831,,,,14547,504,13978,,519967,231922,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
7,7,7,7,7,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Gurdaspur,79,0,4,,1677,2860,0,2,244.0,1.0,12.0,,11963.0,18187.0,0,2299026,,,,22687,805,21626,,986058,665760,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
8,8,8,8,8,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Hoshiarpur,72,1,1,,1668,3003,0,25,257.0,2.0,19.0,,8344.0,15921.0,0,1582793,,,,31294,999,30035,,1051201,746503,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
9,9,9,9,9,2022-01-07,PB,2874,1,135,25548,75548,120967,0,241,9166.0,18.0,490.0,129923.0,329570.0,500311.0,0.0,Jalandhar,255,0,30,,4143,10168,0,48,895.0,1.0,111.0,,19203.0,40346.0,0,2181753,,,,64543,1502,62169,,1522669,1014197,0,0,2022-01-25T02:02:48.465018+05:30,29859000,,,,613976,16663,587888,16955694,17436856,9790689,0,0,0.0,0
