,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Ariyalur,9,0,1,,3384,369,5,29.0,0.0,8.0,,17444.0,13388.0,752481,,,,16979,265,16686,,620452,414763,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
1,1,1,1,1,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Chengalpattu,1090,3,78,,12252,4627,328,3245.0,6.0,447.0,,66838.0,45628.0,2556244,,,,178779,2553,172780,,1593839,1064519,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
2,2,2,2,2,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Chennai,4344,0,186,,30339,5658,922,14402.0,13.0,1140.0,,148488.0,118120.0,7100000,,,,577392,8665,553075,,5553767,4072006,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
3,3,3,3,3,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Coimbatore,414,2,103,,20781,4320,670,1375.0,9.0,656.0,,98936.0,63341.0,3472578,,,,254744,2524,250606,,2976715,2042333,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
4,4,4,4,4,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Cuddalore,41,0,15,,11868,2897,45,99.0,0.0,62.0,,85025.0,71405.0,2600880,,,,64698,876,63699,,2183417,1506356,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
5,5,5,5,5,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Dharmapuri,26,0,11,,5840,2032,43,88.0,0.0,49.0,,39003.0,18428.0,1502900,,,,29089,281,28712,,910580,559437,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
6,6,6,6,6,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Dindigul,21,0,6,,8549,3923,28,53.0,0.0,29.0,,79814.0,59271.0,2161367,,,,33399,652,32687,,1708703,1166030,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
7,7,7,7,7,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Erode,103,0,48,,12309,2801,322,325.0,0.0,316.0,,75979.0,35424.0,2259608,,,,108084,711,106938,,1663948,1150602,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
8,8,8,8,8,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Kallakurichi,42,0,4,,4447,2619,14,138.0,0.0,18.0,,65842.0,39248.0,1370281,,,,31757,210,31402,,988767,762160,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
9,9,9,9,9,2022-01-07,TN,8981,8,984,136620,352319,93550,4238,28368.0,57.0,4964.0,795728.0,2346762.0,1398745.0,Kancheepuram,274,0,43,,5485,3010,91,789.0,0.0,146.0,,29986.0,24428.0,1166401,,,,76960,1268,74839,,787594,495826,2022-01-07T23:56:31.456697+05:30,75695000,,,,2776413,36833,2708763,58239971,52134649,34827320,0,0,0,0,0
