"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","192","154","64866","0","4530","69390","51"
"Bageshwar","47","50","35005","0","2089","37090","13"
"Chamoli","76","60","48163","0","3203","51364","10"
"Champawat","2","3","62301","0","1912","64210","6"
"Dehradun","412","327","368610","7","33168","401643","33"
"Haridwar","98","136","306720","3","13136","319826","31"
"Nainital","256","330","85495","0","11361","96786","51"
"Pauri Garhwal","41","46","93620","1","5278","98891","15"
"Pithoragarh","83","18","40804","0","2559","43351","29"
"Rudraprayag","33","21","27128","0","2704","29832","8"
"Tehri Garhwal","115","64","36366","1","2368","38727","65"
"US Nagar","526","151","135899","0","8805","144680","38"
"Uttarkashi","105","188","39432","8","1654","41084","23"
"Total","1986","1548","1344409","20","92767","1436874","373"
